"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"76929/AL";"2018-07-05";"FullHouse Porto";"N";"2018-07-06";"Moradia";"2";"3";"2";;"Rua Rua Casal do Pedro, 25";"4050-171";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Elementos Mutantes, Lda";"Arrendatário";"513854118";"Pessoa coletiva";"Portugal";"937013485";;"918865241";"Não"
"76928/AL";"2018-07-05";"NONITUR";"S";"2018-07-09";"Apartamento";"6";"6";"2";;"Rua Rua Professor Joaquim Bastos, 102 5 C";"4200-604";"Porto";"Paranhos";"Porto";"Porto";"Norte";"NONITUR LDA";"Arrendatário";"514823674";"Pessoa coletiva";"Portugal";;;"914167777";"Não"
"76921/AL";"2018-07-05";"Lovely Local Home - Casinha do Rio Douro";"N";"2018-07-10";"Apartamento";"2";"4";"1";;"Rua Casal do Pedro , 202 1";"4120-517";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76914/AL";"2018-07-05";"Fairy -  Douro River Apartments";"S";"2018-07-05";"Apartamento";"1";"2";"1";;"Rua Rua Gomes Freire, 210 R/c";"4000-259";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76912/AL";"2018-07-05";"Soares dos Reis B&B";"S";"2018-07-15";"Apartamento";"3";"4";"2";;"Largo Largo Soares dos Reis, 22 3º frt";"4300-486";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76907/AL";"2018-07-05";"Lovely - Douro River Apartments";"S";"2018-07-05";"Apartamento";"1";"3";"1";;"Rua Rua Gomes Freire, 210 1 Traseiras";"4000-259";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76882/AL";"2018-07-05";"CASA DAS VIRTUDES";"N";"2018-07-09";"Apartamento";"2";"4";"2";;"Rua RUA DR. BARBOSA DE CASTRO, 17 1º";"4050-091";"PORTO";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76881/AL";"2018-07-05";"Escola Normal Apartamento";"S";"2018-07-05";"Apartamento";"4";"6";"2";;"Rua Rua Escola Normal, 110 2º Dtº Porto";"4000-199";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76869/AL";"2018-07-04";"YourPlace - Downtown Apartment Porto";"S";"2018-07-04";"Apartamento";"2";"4";"1";;"Rua Santo Ildefonso, 231 3 frt -G Porto";"4000-470";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Silhueta Urbana, investimentos imobiliários, lda";"Arrendatário";"509798462";"Pessoa coletiva";"Portugal";;;"936949742";"Não"
"76861/AL";"2018-07-05";"Apartment Machado";"S";"2018-07-09";"Apartamento";"5";"8";"3";;"Rua Rua Maternidade, 153 3 dto";"4050-370";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76857/AL";"2018-07-05";"Downtown Historic Apartments 4K";"N";"2018-07-06";"Apartamento";"2";"4";"0";;"Rua Rua Santo Ildefonso, 231 4K Centro";"4000-470";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76807/AL";"2018-07-04";"Downtown Historic Apartments 3S";"N";"2018-07-06";"Apartamento";"2";"3";"0";;"Rua Rua Santo Ildefonso, 231 3S Traseiras";"4000-470";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Living4fun Unipessoal, Lda.";"Arrendatário";"513155503";"Pessoa coletiva";"Portugal";;;"913027934";"Não"
"76804/AL";"2018-07-04";"Minimal Duplex apartment";"S";"2018-08-13";"Apartamento";"3";"6";"2";;"Rua de Camões, 980 2 traseiras";"4000-498";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76791/AL";"2018-07-04";"BVapartments Cedofeita";"N";"2018-07-16";"Apartamento";"4";"5";"2";;"Rua Rua Dr. Carlos Cal Brandão, 170 1.º DT";"4050-160";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Bem-Vistos, Lda.";"Arrendatário";"510766056";"Pessoa coletiva";"Portugal";"226097119";;;"Não"
"76735/AL";"2018-07-04";"República Downtown Apartment";"S";"2018-07-04";"Apartamento";"3";"6";"2";;"1ª Rua Alvares Cabral, 371 1º Trás";"4050-041";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76699/AL";"2018-07-04";"Downtown Historic Apartments 3H";"N";"2018-07-06";"Apartamento";"1";"2";"0";;"Rua Rua Santo Ildefonso, 231 3H Centro";"4000-470";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Living4fun Unipessoal, Lda.";"Arrendatário";"513155503";"Pessoa coletiva";"Portugal";;;"913027934";"Não"
"76690/AL";"2018-07-04";"VILLA PARK";"S";"2018-07-04";"Moradia";"4";"8";"3";;"Rua Rua Faria Guimarães, 1127";"4200-293";"Porto";"Paranhos";"Porto";"Porto";"Norte";"DESTINOS EFEMEROS - UNIPESSOAL, LDA";"Comodatário";"514655674";"Pessoa coletiva";"Portugal";;;"910354673";"Não"
"76689/AL";"2018-07-04";"BB 608 LDA";"N";"2015-12-01";"Apartamento";"6";"8";"4";;"Rua Guerra Junqueiro, 608";"4150-387";"matosinhos";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"BB-608, Sociedade de Eventos Beatriz Barosa, Lda";"Arrendatário";"513595970";"Pessoa coletiva";"Portugal";;;"961958046";"Sim"
"76676/AL";"2018-07-04";"Miradouro 25";"S";"2018-07-06";"Moradia";"4";"8";"3";;"Rua Rua Miradouro, 25 Guindais";"4000-337";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"76666/AL";"2018-07-03";"Daniela Loft";"S";"2018-07-04";"Apartamento";"2";"3";"1";;"1ª Rua Gonçalo Cristóvão, 294 3º drt tras";"4000-266";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Espanha";;;;"Sim"
"76662/AL";"2018-07-03";"Ramalde Squares";"S";"2018-07-03";"Apartamento";"2";"4";"2";;"2ª Rua Monte de Ramalde, 91 1º esq. tras.";"4250-306";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76657/AL";"2018-07-03";"Opo Trindade Tower West";"S";"2018-07-03";"Apartamento";"6";"10";"6";;"Rua Rua Gonçalo Cristóvão, 128 15 Esq";"4000-264";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"76656/AL";"2018-07-03";"Lusitania Park Apartments";"S";"2018-07-03";"Apartamento";"3";"4";"2";;"Rua Rua Santa Catarina, 774/778 3 305";"4000-446";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"SOPRENOR SA";"Proprietário";"503503495";"Pessoa coletiva";"Portugal";;;"931199833";"Não"
"76653/AL";"2018-07-03";"Alegria House";"S";"2018-07-15";"Moradia";"4";"8";"2";;"Praça da Alegria, 15";"4000-008";"Ermesinde";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Patamar Gabarito - Alojamento Unipessoal Lda";"Comodatário";"514467169";"Pessoa coletiva";"Portugal";;;"969791408";"Não"
"76633/AL";"2018-07-03";"Cedofeita 68";"S";"2018-07-03";"Apartamento";"2";"4";"0";;"Rua Rua Cedofeita, 68 1º Frente";"4050-172";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76624/AL";"2018-07-03";"CASA PORTO SÃO DINIS";"N";"2018-07-03";"Moradia";"3";"6";"2";;"Travessa Travessa São Dinis, 174";"4250-440";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"76618/AL";"2018-07-03";"Guest House Esperança";"N";"2018-07-03";"Estabelecimento de hospedagem-Hostel";"23";"26";"8";"9";"Rua Rua Freixo, 1741";"4300-223";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76581/AL";"2018-07-03";"Alexandre Herculano Oporto Residence";"S";"2018-07-04";"Apartamento";"2";"2";"1";;"Rua Rua Alexandre Herculano, 352 6 66";"4000-053";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Posiveng Engenharia Unipessoal Lda";"Arrendatário";"503479098";"Pessoa coletiva";"Portugal";;;"910288189";"Sim"
"76565/AL";"2018-07-03";"Casa Mosaic";"N";"2018-07-05";"Apartamento";"2";"4";"0";;"Rua Rua Santa Catarina";"4000-442";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"76557/AL";"2018-07-03";"Town Apartment Oporto";"S";"2018-07-04";"Apartamento";"1";"4";"1";;"1ª Rua Bras Cubas, 22 3 esq Bonfim";"4000-135";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76538/AL";"2018-07-03";"ALICE AMARO";"N";"2018-07-14";"Apartamento";"2";"4";"0";;"Rua Rua Santo Ildefonso, 231 2.º Fração E PORTO";"4000-470";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76536/AL";"2018-07-03";"Letra Apartments & Craft Beer";"S";"2018-07-03";"Apartamento";"2";"4";"1";;"Rua Rua Álvares Cabral, 371 2º  Tras";"4050-041";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76535/AL";"2018-07-03";"OPORTO  SQUARE";"N";"2018-07-08";"Apartamento";"3";"5";"1";;"Rua Rua Santa Catarina";"4000-458";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CELINIA RIBAS & RIBAS  , LDA";"Comodatário";"504186442";"Pessoa coletiva";"Portugal";"226063601";;"962959460";"Não"
"76524/AL";"2018-07-03";"MAKE YOURSELF AT HOME - PORTO";"S";"2013-10-16";"Apartamento";"2";"4";"2";;"Rua Rua Santa Catarina, 722 4 E";"4000-446";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CIDADE VETERANA -PROMOÇÃO IMBILIARIA, LDA";"Proprietário";"509625606";"Pessoa coletiva";"Portugal";"225371886";;"917264264";"Não"
"76505/AL";"2018-07-02";"Amaryllis Apartment";"N";"2018-07-15";"Apartamento";"2";"3";"1";;"Praça PRaça Coronel Pacheco, 65 R/C Esq Frt";"4050-453";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76468/AL";"2018-07-02";"Oporto Garage Apartment";"S";"2018-07-02";"Apartamento";"2";"4";"2";;"Rua Rua do Orfeão do Porto , 240 3º B";"4150-798";"Lisboa";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Become My Guest, Lda";"Arrendatário";"510459536";"Pessoa coletiva";"Portugal";;;"217960326";"Sim"
"76440/AL";"2018-07-02";"Apartamento Miguel Bombarda";"S";"2018-07-02";"Apartamento";"5";"6";"2";;"Rua Miguel Bombarda, 542 2º Dtº Porto";"4050-379";"Trofa";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76405/AL";"2018-07-02";"Porto River View";"S";"2018-07-08";"Apartamento";"3";"4";"2";;"Rua João Baptista Lavanha, 33 2º Direito";"4150-412";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76365/AL";"2018-07-01";"Porto Deluxe";"N";"2018-07-09";"Estabelecimento de hospedagem";"11";"22";"6";;"Avenida Boavista, 739";"4150-167";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"APPMIND, Lda";"Proprietário";"500343721";"Pessoa coletiva";"Portugal";;;"937781101";"Não"
"76353/AL";"2018-06-30";"The Theatrical Apartment";"N";"2018-06-30";"Apartamento";"4";"6";"2";;"Rua de Cedofeita , 197 1 Porto";"4050-179";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76352/AL";"2018-06-30";"The Sewing Apartment";"N";"2018-06-30";"Apartamento";"2";"2";"0";;"Rua de Cedofeita , 197 2 T";"4050-179";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76338/AL";"2018-06-30";"Campanha Design Apartment";"N";"2018-06-30";"Apartamento";"2";"4";"2";;"Rua Rua Justino Teixeira, 75 RC";"4300-279";"Porto";"Campanhã";"Porto";"Porto";"Norte";"Horizonte Urbano -investimentos turísticos e imobiliários Lda";"Proprietário";"503712698";"Pessoa coletiva";"Portugal";;;"912066170";"Não"
"76328/AL";"2018-06-29";"In the mood for... Oporto2";"S";"2018-07-01";"Apartamento";"7";"10";"3";;"Rua Rua Sá da Bandeira, 746 3 esq";"4000-432";"Ermesinde";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ASPAS POETICAS LDA";"Arrendatário";"514934239";"Pessoa coletiva";"Portugal";;;"962394052";"Sim"
"76322/AL";"2018-06-29";"LeBlanche";"S";"2018-07-01";"Apartamento";"1";"4";"1";;"Rua Rua Ouro, 108 1 1,5 Lordelo do Ouro";"4150-552";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"76309/AL";"2018-06-29";"Canal 1 Apartment";"S";"2018-07-08";"Apartamento";"2";"4";"2";;"Rua Santa Catarina, 274 5";"4000-443";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76301/AL";"2018-06-29";"Foz River House";"S";"2018-07-04";"Moradia";"6";"10";"5";;"Rua Gaspar Correia, 210/226";"4150-346";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Brothers F&F Investimentos Imobiliários, Lda";"Arrendatário";"507938682";"Pessoa coletiva";"Portugal";"226088000";;"912500222";"Não"
"76298/AL";"2018-06-29";"Casa do Avô";"S";"2018-06-29";"Apartamento";"4";"8";"3";;"Rua Rua Constituição, 2697 2º  dtº";"4250-173";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Nutrimédica - Clínica de Nutrição e Medicina, Lda.";"Comodatário";"503742350";"Pessoa coletiva";"Portugal";;;"933252243";"Sim"
"76265/AL";"2018-06-26";"River Apartment-Magnificent Views";"N";"2018-07-01";"Apartamento";"1";"2";"1";;"Rua Rua Arménia, 10 3";"4050-066";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76256/AL";"2018-06-29";"CASA DA FONTINHA";"N";"2018-06-29";"Apartamento";"5";"8";"3";;"Largo Largo Fontinha, 34/36";"4000-241";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76234/AL";"2018-06-29";"Aloj R. DAmelia";"S";"2018-08-01";"Apartamento";"3";"10";"3";;"Praça Rainha D. Amelia, 26 10º Esq. Porto";"4000-075";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"76200/AL";"2018-06-29";"na Baixa";"N";"2018-08-01";"Moradia";"10";"10";"5";;"Rua Rua Moreira, 20";"4000-345";"Pedroso";"Bonfim";"Porto";"Porto";"Norte";"Jorge Teixeira de Sousa, Lda.";"Proprietário";"503315460";"Pessoa coletiva";"Portugal";;;"917227424";"Não"
"76175/AL";"2018-06-28";"REAL PROPRIEDADES AL AC";"N";"2018-07-02";"Apartamento";"2";"4";"2";;"Rua António Candido, 260 R/C";"4200-075";"Porto";"Paranhos";"Porto";"Porto";"Norte";"REAL PROPRIEDADES - INVESTIMENTOS IMOBILIÁRIOS, LDA";"Proprietário";"509983944";"Pessoa coletiva";"Portugal";"222083928";;"960267192";"Sim"
"76172/AL";"2018-06-28";"The roof from Antoine et Antoinette";"S";"2018-06-28";"Apartamento";"1";"2";"1";;"2ª Rua Tomaz Gonzaga, 19 3º traseiras";"4050-607";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76163/AL";"2018-06-28";"Clérigos 132";"N";"2018-07-01";"Apartamento";"2";"4";"0";;"2ª Rua dos Caldeireiros, 132 Porto";"4050-138";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Prettyloft, Unipessoal, Lda";"Proprietário";"507908589";"Pessoa coletiva";"Portugal";;;"917588019";"Não"
"76155/AL";"2018-06-28";"Silky's";"S";"2018-06-28";"Apartamento";"3";"6";"1";;"Travessa Travessa Regado, 148";"4250-395";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"76149/AL";"2018-06-28";"Earl Grey";"S";"2018-06-28";"Apartamento";"5";"8";"3";;"Travessa Travessa Regado, 152";"4250-395";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"76131/AL";"2018-06-28";"Douro View Apartement";"N";"2018-06-28";"Apartamento";"5";"7";"2";;"Rua Rua Ouro, 225 1º esq";"4150-553";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Damas e Reis , lda";"Arrendatário";"514287608";"Pessoa coletiva";"Portugal";;;"938989992";"Não"
"76118/AL";"2018-06-28";"Casa do Sol";"N";"2018-06-29";"Apartamento";"4";"5";"2";;"Rua Rua Sol, 47 1.º";"4000-530";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"KONCRETIZA AO METRO - UNIPESSOAL, LDA.";"Arrendatário";"510336680";"Pessoa coletiva";"Portugal";;;"910271456";"Não"
"76096/AL";"2018-06-28";"oporto chic & cozy";"N";"2018-06-28";"Apartamento";"1";"2";"1";;"Rua Rua Firmeza, 60 r/ch H";"4000-224";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Chic &Cozy Apartments, unipesoal Lda";"Arrendatário";"513238417";"Pessoa coletiva";"Portugal";;;"919310722";"Não"
"76066/AL";"2018-06-28";"Oscar Pires";"S";"2018-06-30";"Apartamento";"2";"4";"2";;"1ª Rua rua 9 de julho, 40 A 4 1";"4050-433";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76064/AL";"2018-06-28";"Calacatta Housing";"S";"2018-06-28";"Apartamento";"1";"2";"0";;"Rua do Almada, 330 1º Frente";"4050-033";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CALACATTACONCEPT, LDA";"Arrendatário";"514921935";"Pessoa coletiva";"Portugal";;;;"Não"
"76058/AL";"2018-06-27";"CC AL";"S";"2018-07-30";"Apartamento";"2";"4";"1";;"Rua Costa Cabral, 103 3 Direito";"4200-221";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76054/AL";"2018-06-27";"Six birds";"S";"2018-07-02";"Apartamento";"4";"6";"2";;"Rua Rua Doze Casas, 56 3 35";"4000-193";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76049/AL";"2018-06-27";"Citybreak Apartments Lapa";"N";"2018-06-27";"Moradia";"6";"10";"5";;"Rua Antero de Quental, 133";"4050-056";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"WINWIN LDA";"Arrendatário";"508521637";"Pessoa coletiva";"Portugal";"917487064";;"917487064";"Não"
"76048/AL";"2018-06-27";"Thomaz Palace";"S";"2018-07-01";"Apartamento";"1";"2";"1";;"Rua Fernandes Tomás, 230 2º - 29";"4000-208";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Nettapus Tourism,Lda.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"910296327";"Não"
"76045/AL";"2018-06-27";"Thomaz Palace";"S";"2018-07-01";"Apartamento";"1";"2";"1";;"Rua Fernandes Tomás, 230 2º - 28";"4000-208";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Nettapus Tourism,Lda.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"910296327";"Não"
"76044/AL";"2018-06-27";"Thomaz Palace";"S";"2018-07-01";"Apartamento";"1";"2";"1";;"Rua Fernandes Tomás, 230 2º - 27";"4000-208";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Nettapus Tourism,Lda.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"910296327";"Não"
"76038/AL";"2018-06-27";"Thomaz Palace";"S";"2018-07-01";"Apartamento";"1";"2";"1";;"Rua Fernandes Tomás, 230 2º - 22";"4000-208";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Nettapus Tourism,Lda.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"910296327";"Não"
"76036/AL";"2018-06-27";"Thomaz Palace";"S";"2018-07-01";"Apartamento";"1";"2";"1";;"Rua Fernandes Tomás, 230 2º - 21";"4000-208";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Nettapus Tourism,Lda.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"910296327";"Não"
"76035/AL";"2018-06-27";"Thomaz Palace";"S";"2018-07-01";"Apartamento";"1";"2";"1";;"Rua Fernandes Tomás, 230 1º - 17";"4000-208";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Nettapus Tourism,Lda.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"910296327";"Não"
"76030/AL";"2018-06-27";"Thomaz Palace";"S";"2018-07-01";"Apartamento";"1";"2";"1";;"Rua Fernandes Tomás, 230 1º - 16";"4000-208";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Nettapus Tourism,Lda.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"910296327";"Não"
"76027/AL";"2018-06-27";"Thomaz Palace";"S";"2018-07-01";"Apartamento";"2";"4";"2";;"Rua Fernandes Tomás, 230 1º - 15";"4000-208";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Nettapus Tourism,Lda.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"910296327";"Não"
"76020/AL";"2018-06-27";"Thomaz Palace";"S";"2018-07-01";"Apartamento";"1";"2";"1";;"Rua Fernandes Tomás, 230 1º - 13";"4000-208";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Nettapus Tourism,Lda.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"910296327";"Não"
