"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"98966/AL";"2019-06-29";"Sweet Alegria 1";"N";"2019-06-20";"Apartamento";"1";"2";"1";;"Rua Rua Firmeza, 283 1ºFR Dto";"4000-229";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Sweet Inn Apartments Lisbon Unipessoal Lda";"Arrendatário";"513576746";"Pessoa coletiva";"Portugal";;;"964547455";"Não"
"98965/AL";"2019-06-29";"Ocean View";"S";"2019-07-01";"Apartamento";"4";"6";"2";;"Alameda Alameda Doutor Fernando Azeredo Antas, 131 8 C";"4150-314";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98916/AL";"2019-06-28";"CAIS01";"S";"2019-05-15";"Apartamento";"1";"2";"1";;"Rua Rua do Adro, 28 1";"4050-015";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Susana Branco Unipessoal, Lda";"Arrendatário";"515944270";"Pessoa coletiva";"Portugal";"919727910";;"919727910";"Não"
"98859/AL";"2019-06-28";"Santa Catarina - Family House Center";"N";"2019-06-11";"Apartamento";"2";"4";"1";;"Rua Rua Santa Catarina, 1546 1º";"4000-448";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98858/AL";"2019-06-28";"Fontinha Apartement";"N";"2019-06-12";"Apartamento";"2";"3";"2";;"Largo Largo Fontinha, 30 R/C";"4000-241";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98857/AL";"2019-06-28";"Reflecting Pool";"S";"2019-02-10";"Apartamento";"2";"4";"2";;"Rua Rua Nove de Julho, 42 A 1º Ap. 1";"4050-433";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fantasy Domain, SA";"Cessionário";"516291742";"Pessoa coletiva";"Portugal";;;;"Não"
"98856/AL";"2019-06-28";"Coffee Break";"S";"2019-06-12";"Apartamento";"1";"2";"1";;"Rua Rua Rosário, 166 1º Frente";"4050-521";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Azimuth Galaxy Lda";"Arrendatário";"513589694";"Pessoa coletiva";"Portugal";;;;"Não"
"98854/AL";"2019-06-28";"Grit and Glam";"S";"2021-02-11";"Apartamento";"1";"2";"1";;"Rua Rua Breiner, 242 3º Frente";"4050-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fantasy Domain, SA";"Cessionário";"516291742";"Pessoa coletiva";"Portugal";;;;"Sim"
"98853/AL";"2019-06-28";"Poseidon's Recall";"S";"2019-06-12";"Apartamento";"2";"4";"2";;"Rua Rua Torrinha, 192 4º Esq";"4050-610";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Azimuth Galaxy Lda";"Arrendatário";"513589694";"Pessoa coletiva";"Portugal";;;;"Não"
"98851/AL";"2019-06-28";"Charming Studio";"S";"2019-06-11";"Apartamento";"1";"2";"0";;"Avenida Avenida Rodrigues de Freitas, 258 4º  4.2";"4000-418";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"dynamic process lda";"Cessionário";"515013889";"Pessoa coletiva";"Portugal";"222422500";;"919730473";"Não"
"98848/AL";"2019-06-28";"CN Oporto Apartments";"S";"2019-06-15";"Apartamento";"1";"2";"0";;"Rua Rua Coelho Neto, 29 1 frt";"4000-177";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98780/AL";"2019-06-27";"Filomena Azevedo & Ribeiro, Lda.";"S";"2019-06-17";"Apartamento";"2";"2";"0";;"Travessa Travessa São Sebastião, 75 2.º";"4050-569";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Filomena Azevedo & Ribeiro, Lda";"Proprietário";"514590084";"Pessoa coletiva";"Portugal";;;"926158915";"Não"
"98766/AL";"2019-06-27";"DIANA 3";"N";"2019-06-20";"Apartamento";"2";"2";"1";;"Rua Rua Pelames, 21 rc Porto";"4050-470";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98757/AL";"2019-06-27";"PORTO GARDEN 13";"N";"2019-09-01";"Moradia";"2";"4";"2";;"Rua Rua Entrequintas, 305 casa 13";"4050-239";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98748/AL";"2019-06-27";"Filomena Azevedo & Ribeiro, Lda.";"S";"2019-06-17";"Apartamento";"2";"2";"0";;"Travessa Travessa São Sebastião, 75 1.º";"4050-569";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Filomena Azevedo & Ribeiro, Lda";"Proprietário";"514590084";"Pessoa coletiva";"Portugal";;;"926158915";"Não"
"98747/AL";"2019-06-27";"Porto Este";"S";"2019-06-21";"Apartamento";"3";"4";"2";;"Rua Rua Fernandes Tomás, 169 1º Drt";"4000-215";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98738/AL";"2019-06-27";"Suites Bonjardim";"N";"2019-07-01";"Estabelecimento de hospedagem";"6";"10";"5";;"Rua Rua Bonjardim, 959";"4000-132";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Citadinopção, Lda.";"Arrendatário";"515215309";"Pessoa coletiva";"Portugal";;;"937263186";"Sim"
"98725/AL";"2019-06-27";"DIANA 1";"N";"2019-06-20";"Apartamento";"2";"2";"1";;"Rua Rua Pelames, 25 rc Porto";"4050-470";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98674/AL";"2019-06-26";"Nomad's Netto & Subway - Sunny Balcony";"N";"2019-06-06";"Apartamento";"1";"2";"1";;"Rua Rua Coelho Neto, 37 2 Tras";"4000-177";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Nomads - Apartamentos Turísticos, Lda";"Cessionário";"514760826";"Pessoa coletiva";"Portugal";;;"918888480";"Não"
"98672/AL";"2019-06-26";"Nomad's Terrace & Spacious";"S";"2019-06-06";"Apartamento";"3";"5";"2";;"Rua Rua Santo Ildefonso, 14 RC Tras";"4000-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Nomads - Apartamentos Turísticos, Lda";"Cessionário";"514760826";"Pessoa coletiva";"Portugal";;;"918888480";"Não"
"98670/AL";"2019-06-26";"Joaquim de Almeida Preda";"N";"2019-06-06";"Apartamento";"3";"6";"2";;"Largo Largo Ramada Alta, 32 1º Drt";"4050-491";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98669/AL";"2019-06-26";"Cosmopolitan Downtown Apartment";"S";"2019-06-20";"Apartamento";"3";"6";"2";;"Rua Rua Alegria, 992 3º Esq";"4000-040";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98668/AL";"2019-06-26";"Casinha da Foz";"N";"2019-06-06";"Apartamento";"2";"2";"0";;"Rua Rua Diu, 400 Casa 4 ";"4150-272";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"ESKALATENTA - unipessoal, Lda";"Cessionário";"515399493";"Pessoa coletiva";"Portugal";;;"914150474";"Não"
"98667/AL";"2019-06-26";"Esmeralda Luxury Apartment";"S";"2019-06-21";"Apartamento";"2";"4";"1";;"Rua Rua Saraiva de Carvalho, 12 2 2.4";"4000-520";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CASTELO DE PÉTALAS UNIPESSOAL LDA";"Comodatário";"514395001";"Pessoa coletiva";"Portugal";;;"916426068";"Não"
"98666/AL";"2019-06-26";"Baixa24 - Bolhão Apt w/ Sunset Terrace";"S";"2019-06-06";"Apartamento";"2";"4";"1";;"Rua Rua Fernandes Tomás, 648 5º Esq.";"4000-212";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MargemMalandra Unipessoal, Lda";"Arrendatário";"514906677";"Pessoa coletiva";"Portugal";;;"912459895";"Não"
"98665/AL";"2019-06-26";"Porto Central Home";"N";"2019-06-17";"Apartamento";"2";"4";"1";;"Rua Rua O Comércio do Porto, 124B R/c";"4050-209";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"98664/AL";"2019-06-26";"The Mermaid's Lair";"S";"2019-06-06";"Apartamento";"2";"4";"1";;"Rua Rua Santo Ildefonso, 231 3º TRD Porto";"4000-470";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98515/AL";"2019-06-22";"MSC_Mouzinho_4ºDrt";"S";"2019-06-05";"Apartamento";"2";"4";"0";;"Rua Rua Mouzinho da Silveira, 281 4º  Drtº Porto";"4050-417";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Maranhão Sociedade Construções, Ldª";"Proprietário";"501220615";"Pessoa coletiva";"Portugal";"255561133";;;"Não"
"98514/AL";"2019-06-22";"Zelije";"N";"2019-06-15";"Apartamento";"1";"2";"0";;"Rua Rua Boavista, 208 1 Esquerdo";"4050-102";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Zelije Capital Partners, Lda";"Proprietário";"513608397";"Pessoa coletiva";"Portugal";;;"919758404";"Não"
"98510/AL";"2019-06-22";"Siza Garden";"S";"2019-06-06";"Apartamento";"4";"6";"3";;"Rua Rua Águas Férreas, 54 Hab. 91";"4050-020";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Marisa Correia Veiga, Unipessoal Lda";"Comodatário";"514948159";"Pessoa coletiva";"Portugal";;;;"Não"
"98509/AL";"2019-06-22";"Aguas Ferreas";"S";"2019-06-12";"Apartamento";"4";"8";"3";;"Rua Rua Águas Férreas, 7 3º Esq. B";"4050-021";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Burgo Colossal Unipessoal Lda.";"Comodatário";"514576170";"Pessoa coletiva";"Portugal";;;"938845548";"Não"
"98508/AL";"2019-06-22";"Rua de Campolide";"N";"2019-06-12";"Moradia";"9";"10";"6";;"Rua Rua Campolide, 65";"4200-149";"Porto";"Paranhos";"Porto";"Porto";"Norte";"Burgo Colossal Unipessoal Lda.";"Comodatário";"514576170";"Pessoa coletiva";"Portugal";;;"938845548";"Não"
"98507/AL";"2019-06-22";"PALLADIUM - Touristic apartments";"N";"2018-03-01";"Apartamento";"1";"2";"0";;"Rua Rua Passos Manuel, 62 e 64 3 FRT";"4000-381";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Gabioil - Sociedade Gestora Postos Combustíveis Empreendimentos Imobiliários";"Arrendatário";"510154484";"Pessoa coletiva";"Portugal";"222016148";;"964309600";"Não"
"98505/AL";"2019-06-22";"Pedro & Ana";"N";"2019-06-05";"Quartos";"1";"2";"1";;"Rua Rua Barros Lima, 853";"4300-063";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98427/AL";"2019-06-20";"LUX RYM 3F";"S";"2019-06-15";"Apartamento";"1";"2";"0";;"Praça Praça República, 183 3º frt";"4050-498";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"98426/AL";"2019-06-20";"LUX RYM 2T";"S";"2019-06-15";"Apartamento";"1";"2";"0";;"Praça Praça República, 183 2º Tras";"4050-498";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"98423/AL";"2019-06-20";"October Tide";"S";"2019-06-04";"Apartamento";"4";"6";"3";;"Rua Rua 5 de Outubro, 197 1º";"4100-175";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98422/AL";"2019-06-20";"LUX RYM 1F";"S";"2019-06-15";"Apartamento";"1";"2";"0";;"Praça Praça República, 183 1º frt";"4050-498";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"98414/AL";"2019-06-20";"Charming Sé Apartments";"S";"2019-06-05";"Apartamento";"2";"4";"0";;"Rua Rua Saraiva de Carvalho, 12 1.2";"4000-520";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98410/AL";"2019-06-20";"La Maison Bolhão";"S";"2019-06-04";"Apartamento";"2";"4";"1";;"Rua Rua Fernandes Tomás, 648 1º Esq.";"4000-212";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"PORTOVILLAZ, SOCIEDADE UNIPESSOAL LDA";"Proprietário";"514122080";"Pessoa coletiva";"Portugal";;;"916527023";"Não"
"98406/AL";"2019-06-20";"Arizona Flat";"S";"2019-06-04";"Apartamento";"2";"4";"1";;"Rua Rua Alexandre Herculano, 352 3º Escr. 37";"4000-053";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98400/AL";"2019-06-20";"Home Made Guest Studios - 279 2ºFrente";"N";"2019-06-04";"Apartamento";"1";"2";"0";;"Rua Rua Heroísmo, 279 2º Frente";"4300-259";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Pronuncia do Norte Unipessoal Lda";"Arrendatário";"513366555";"Pessoa coletiva";"Portugal";;;"965343452";"Sim"
"98396/AL";"2019-06-20";"LUX RYM 5T";"S";"2019-06-15";"Apartamento";"1";"2";"0";;"Praça Praça República, 183 5º Tras";"4050-498";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"98392/AL";"2019-06-20";"Cima Muro Bacalhoeiros";"N";"2016-07-07";"Apartamento";"1";"2";"1";;"Rua Cima do Muro dos Bacalhoeiros, 153 a 156";"4050-080";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"98390/AL";"2019-06-20";"Home Made Guest Studios - 279 RC Trás";"N";"2019-06-04";"Apartamento";"1";"2";"0";;"Rua Rua Heroísmo, 279 RC Trás";"4300-259";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Pronuncia do Norte Unipessoal Lda";"Arrendatário";"513366555";"Pessoa coletiva";"Portugal";;;"965343452";"Sim"
"98388/AL";"2019-06-20";"Porto Downtown Lovers Virtudes";"S";"2019-06-15";"Apartamento";"2";"4";"1";;"Rua Rua Doutor Barbosa de Castro, 33 1 DTO Porto";"4050-091";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Anesanform,Lda";"Proprietário";"507637240";"Pessoa coletiva";"Portugal";;;"938403222";"Não"
"98385/AL";"2019-06-20";"Pátios da Foz";"S";"2019-07-01";"Apartamento";"1";"2";"0";;"Rua Rua Senhora Luz, 27 1 K";"4150-698";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98372/AL";"2019-06-20";"LUX RYM 2F";"S";"2019-06-15";"Apartamento";"1";"2";"0";;"Praça Praça República, 183 2º frt";"4050-498";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"98352/AL";"2019-06-19";"VB Porto Apartment 1";"S";"2019-06-15";"Apartamento";"2";"4";"1";;"Rua Rua Fernandes Tomás, 424 6 s1";"4000-210";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98351/AL";"2019-06-19";"Downtown Almada Loft ";"S";"2019-07-01";"Apartamento";"2";"4";"1";;"Rua Rua Almada, 91 2 ESQ";"4050-036";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Oceano Narrativa - Lda";"Proprietário";"514997915";"Pessoa coletiva";"Portugal";;;"+351961604334";"Sim"
"98350/AL";"2019-06-19";"Porto Perfeito";"S";"2019-07-01";"Apartamento";"3";"4";"2";;"Rua Rua Condominhas, 383 3º H2";"4150-223";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"BORAFAZER, UNIPESSOAL LDA";"Arrendatário";"515135275";"Pessoa coletiva";"Portugal";;;;"Não"
"98349/AL";"2019-06-19";"Oporto Central Terrace";"S";"2019-07-01";"Apartamento";"2";"4";"1";;"Rua Rua das Flores, 172 RC A";"4050-263";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98270/AL";"2019-06-18";"MIRANTE DO OURO";"S";"2019-07-01";"Apartamento";"4";"6";"2";;"Rua Rua Bernardino Machado, 73 2 2";"4150-136";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"França";;;;"Não"
"98269/AL";"2019-06-18";"Casas do Manoel I|";"N";"2019-06-03";"Apartamento";"3";"5";"2";;"Rua Rua Alegria, 168 2º";"4000-033";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"merooficina, arquitectos lda";"Proprietário";"513016481";"Pessoa coletiva";"Portugal";"222010144";;"910853259";"Não"
"98266/AL";"2019-06-18";"Caldeireiros Apartement";"S";"2019-06-01";"Apartamento";"1";"2";"0";;"Rua Rua Caldeireiros, 168 1º Frente";"4050-138";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"98265/AL";"2019-06-18";"Santa Catarina Apartement";"S";"2019-06-01";"Apartamento";"1";"2";"1";;"Rua Rua Santa Catarina, 1207 3º Esq Tras";"4000-457";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98263/AL";"2019-06-18";"Frei's Yellow Studio";"S";"2019-06-01";"Apartamento";"1";"2";"0";;"Rua Rua Frei Heitor Pinto, 10 2º Tras";"4300-252";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Reino Unido";;;;"Não"
"98262/AL";"2019-06-18";"Flores Plaza Premium";"S";"2019-06-10";"Apartamento";"2";"4";"1";;"Rua Rua Flores, 172 3.º";"4050-263";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ANTÓNIO URBANO, LDA";"Proprietário";"504139410";"Pessoa coletiva";"Portugal";;;"919365561";"Não"
"98261/AL";"2019-06-18";"Jane´s House";"S";"2019-07-01";"Apartamento";"1";"2";"1";;"Rua Rua Constituição, 243 3º Ft";"4200-198";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98177/AL";"2019-06-15";"Foz do Douro Beach Apartment";"S";"2019-06-13";"Apartamento";"4";"4";"2";;"Rua Rua Senhora Luz, 103 1 Trás";"4150-696";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98176/AL";"2019-06-15";"Bateira e Ferreira - Formosa 1Drt";"N";"2019-06-06";"Apartamento";"6";"8";"4";;"Rua Rua Formosa, 253 1 Drt";"4000-251";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Bateira e Ferreira Lda";"Arrendatário";"513112413";"Pessoa coletiva";"Portugal";;;"964876299";"Não"
"98175/AL";"2019-06-15";"Bateira e Ferreira - Formosa 1Esq";"N";"2019-06-06";"Apartamento";"6";"8";"4";;"Rua Rua Formosa, 253 1 Esq";"4000-251";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Bateira e Ferreira Lda";"Arrendatário";"513112413";"Pessoa coletiva";"Portugal";;;"964876299";"Não"
"98174/AL";"2019-06-15";"Bateira e Ferreira - Ribeira 2";"N";"2019-05-30";"Apartamento";"1";"3";"1";;"1ª Rua  Muro dos Bacalhoeiros, 106 2 FRT";"4050-080";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Bateira e Ferreira Lda";"Arrendatário";"513112413";"Pessoa coletiva";"Portugal";;;"964876299";"Não"
"98173/AL";"2019-06-15";"Bateira e Ferreira - Clerigos 3";"N";"2019-05-30";"Apartamento";"1";"2";"0";;"Rua Rua Clérigos, 65 3 Traseiras";"4050-205";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Bateira e Ferreira Lda";"Arrendatário";"513112413";"Pessoa coletiva";"Portugal";;;"964876299";"Não"
"98172/AL";"2019-06-15";"Flores Plaza Apartment";"S";"2019-06-15";"Apartamento";"2";"4";"1";;"Rua Rua Flores, 172 1º H";"4050-263";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"98171/AL";"2019-06-15";"Grifo Apartment";"S";"2019-05-30";"Apartamento";"1";"2";"0";;"Rua Rua Álvares Cabral, 57 1 A";"4050-041";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"98170/AL";"2019-06-15";"Apartamentos Clérigos";"N";"2019-06-15";"Apartamento";"2";"2";"0";;"Rua Rua Conde Vizela, 12 4 Dir C";"4050-639";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Maria José Rodrigues Agrelos de Sousa Pinto - Cabeça de Casal da Herança de";"Comodatário";"743295781";"Pessoa coletiva";"Portugal";;;"936350104";"Não"
"98099/AL";"2019-06-14";"Porto By Douro Loft - Street view";"N";"2019-06-12";"Apartamento";"4";"4";"1";;"Rua Rua Reboleira, 49 2º Frente Porto";"4050-492";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"António Portugal & Manuel M. Reis, Arq e Asso. LDA";"Outro";"503205419";"Pessoa coletiva";"Portugal";"226007847";"226007847";"917582835";"Não"
"98098/AL";"2019-06-14";"Flores HC Apartments";"S";"2019-07-01";"Apartamento";"2";"4";"1";;"Rua Rua Flores, 269 5º";"4050-267";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Henrique Chaló, Unipessoal Lda";"Comodatário";"514478845";"Pessoa coletiva";"Portugal";;;;"Sim"
"98097/AL";"2019-06-14";"Flores HC Apartments";"S";"2019-07-01";"Apartamento";"2";"4";"1";;"Rua Rua Flores, 269 4º";"4050-267";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Henrique Chaló, Unipessoal Lda";"Comodatário";"514478845";"Pessoa coletiva";"Portugal";;;;"Sim"
