"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"13645/AL";"2015-05-14";"Figueiroa AP";"N";"2015-05-14";"Apartamento";"4";"5";"2";;"Travessa da Figueiroa, 10 2º";"4050-257";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"13618/AL";"2015-05-14";"Cheap & Vintage";"N";"2015-06-01";"Apartamento";"1";"3";"1";;"Avenida Boavista, 738 6º Dt";"4100-111";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"13434/AL";"2015-05-12";"Fontainhas 99 F";"N";"2015-05-12";"Apartamento";"2";"4";"1";;"Rua Fontaínhas, 99 2.º  Tras. ";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"13429/AL";"2015-05-12";"Dj Four Apartments";"N";"2015-05-12";"Apartamento";"3";"4";"1";;"Rua Dom João IV, 313 3.º  Esq. Tras.";"4000-302";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"13418/AL";"2015-05-12";"Dj Four Apartments";"N";"2015-05-12";"Apartamento";"3";"4";"1";;"Rua Dom João IV, 313 1.º  Esq. Tras.";"4000-302";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"13304/AL";"2015-05-08";"Lusiadas Apartments";"N";"2015-05-11";"Apartamento";"2";"3";"1";;"Rua Camões, 739 3º Dto";"4000-148";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Remateletras-Unipessoa";"Arrendatário";"510624170";"Pessoa coletiva";"Portugal";;;"911035917";"Não"
"13299/AL";"2015-05-08";"Lusiadas Apartments";"N";"2015-05-11";"Apartamento";"2";"3";"1";;"Rua Camões, 739 1º Dto";"4000-148";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Remateletras-Unipessoal, Lda";"Arrendatário";"510624170";"Pessoa coletiva";"Portugal";;;"911035917";"Não"
"13293/AL";"2015-05-08";"Flores Apart";"N";"2015-05-08";"Apartamento";"5";"5";"2";;"Rua Flores, 133 2.º Traseiras";"4050-266";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"13289/AL";"2015-05-08";"Lusiadas Apartments";"N";"2015-05-11";"Apartamento";"2";"3";"1";;"Rua Camões, 739 2º esq";"4000-148";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Remateletras-Unipessoal, Lda";"Arrendatário";"510624170";"Pessoa coletiva";"Portugal";;;"911035917";"Não"
"13284/AL";"2015-05-08";"Lusiadas Apartments";"N";"2015-05-11";"Apartamento";"2";"3";"1";;"Rua Camões, 739 1º esq";"4000-148";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Remateletras-Unipessoal, Lda";"Arrendatário";"510624170";"Pessoa coletiva";"Portugal";;;" 911035917";"Não"
"13280/AL";"2015-05-08";"Lusiadas Apartments ";"N";"2015-05-11";"Apartamento";"2";"3";"1";;"Rua Camões, 739 4º esq";"4000-148";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Remateletras-Unipessoal, Lda";"Arrendatário";"510624170";"Pessoa coletiva";"Portugal";;;" 911035917";"Não"
"13271/AL";"2015-05-08";"Lusiadas Apartments ";"N";"2015-05-11";"Apartamento";"2";"3";"1";;"Rua Camões, 739 2º  dto";"4000-148";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Remateletras-Unipessoal, Lda";"Arrendatário";"510624170";"Pessoa coletiva";"Portugal";;;"911035917";"Não"
"13177/AL";"2015-05-08";"Mário Pereira ";"N";"2015-06-01";"Apartamento";"4";"4";"4";;"Rua Gonçalo Cristóvão, 116 6.º  Esquerdo";"4000-264";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"13165/AL";"2015-05-08";"Mário Pereira";"N";"2015-06-01";"Apartamento";"4";"4";"4";;"Rua Gonçalo Cristóvão, 140 2.º  Esquerdo ";"4000-264";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"13105/AL";"2015-05-07";"Porto Vintage Guesthouse";"N";"2015-05-21";"Estabelecimento de hospedagem";"10";"10";"6";;"Rua Almada, 580 - 584";"4050-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"P.V. - Porto Vintage Guesthouse, Lda";"Comodatário";"513035435";"Pessoa coletiva";"Portugal";;;"916052529";"Sim"
"12922/AL";"2015-05-04";"By Sá da Bandeira";"N";"2015-04-24";"Apartamento";"2";"4";"1";;"Rua Rua Sá da Bandeira, 377 2º Frente";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Panorama Diário, Unipessoal Lda";"Arrendatário";"513626034";"Pessoa coletiva";"Portugal";;;"913509431";"Não"
"12899/AL";"2015-05-06";"Cedofeita 408";"N";"2015-05-06";"Apartamento";"3";"4";"1";;"Rua Cedofeita, 408 3.º  Frente";"4050-175";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"12699/AL";"2015-05-01";"bnapartments Loftpuzzle";"S";"2015-05-01";"Apartamento";"2";"4";"0";;"Largo Lóios, 15 5.1";"4050-338";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"JGGAPARTMENTS - ALOJAMENTOS TURISTICOS, LDA.";"Arrendatário";"510690777";"Pessoa coletiva";"Portugal";"917511612";;"917511612";"Não"
"12697/AL";"2015-05-01";"bnapartments Loftpuzzle";"S";"2015-05-01";"Apartamento";"3";"3";"0";;"Largo Lóios, 15 3.4";"4050-338";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"JGGAPARTMENTS - ALOJAMENTOS TURISTICOS, LDA.";"Arrendatário";"510690777";"Pessoa coletiva";"Portugal";;;"917511612";"Não"
"12696/AL";"2015-05-01";"bnapartments Loftpuzzle";"S";"2015-05-01";"Apartamento";"3";"3";"0";;"Largo Lóios, 15 3.2";"4050-338";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"JGGAPARTMENTS - ALOJAMENTOS TURISTICOS, LDA.";"Arrendatário";"510690777";"Pessoa coletiva";"Portugal";"917511612";;"917511612";"Não"
"12680/AL";"2015-04-30";"OPO.ART";"N";"2015-03-20";"Apartamento";"5";"6";"2";;"Praça Pedro Nunes, 114 1";"4050-466";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"João Castro Ferreira - Arquitectos, Unipessoal, Ld";"Arrendatário";"503057517";"Pessoa coletiva";"Portugal";;;"933106241";"Não"
"12613/AL";"2015-04-30";"São Cosme AP";"S";"2015-04-30";"Apartamento";"4";"8";"3";;"Rua Barão São Cosme, 12 4 Dto";"4000-500";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"12604/AL";"2015-04-30";"Apartamento Ceuta";"S";"2015-05-01";"Apartamento";"3";"6";"3";;"Rua Ceuta, 43 6º";"4050-191";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Circus Network, Serviços de Design e Arte Urbana, Lda";"Arrendatário";"514181974";"Pessoa coletiva";"Portugal";;;"915256449";"Não"
"12579/AL";"2015-04-29";"Porto Central";"N";"2015-04-29";"Apartamento";"2";"3";"1";;"Rua Damião de Góis, 56 - 84 8º";"4050-221";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"12563/AL";"2015-04-29";"Quinta dos Choupos Act. Hoteleiras e Agriculas Lda";"N";"2015-04-29";"Apartamento";"2";"4";"1";;"1ª Rua Alferes Malheiro, 195 2º Esq";"4000-060";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Quinta dos Choupos Act. Hoteleiras e Agriculas Lda";"Arrendatário";"503741841";"Pessoa coletiva";"Portugal";;;"919677859";"Não"
"12504/AL";"2015-04-29";"Vitória House";"N";"2015-05-03";"Apartamento";"2";"4";"1";;"Rua Vitória, 118 2º";"4050-633";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Greatgarden S.A.";"Proprietário";"510065619";"Pessoa coletiva";"Portugal";;;"919311169";"Não"
"12498/AL";"2015-04-28";"Vitória House ";"S";"2015-07-01";"Apartamento";"3";"4";"1";;"Rua Rua Vitória, 118 2º.";"4050-633";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NEED A HUG, S.A.";"Proprietário";"509976271";"Pessoa coletiva";"Portugal";;;"919311169";"Não"
"12482/AL";"2015-04-28";"Vitória House ";"S";"2015-07-01";"Apartamento";"3";"4";"1";;"Rua Rua Vitória, 118 1º. ";"4050-633";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NEED A HUG, S.A. ";"Proprietário";"509976271";"Pessoa coletiva";"Portugal";;;"919311169";"Não"
"12475/AL";"2015-04-29";"Baixa24 - P3R - Super Studio Historic Center";"N";"2015-05-01";"Apartamento";"1";"2";"0";;"Rua Picaria, 59 3º Frente";"4050-478";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Margemalandra Unipessoal, Lda";"Arrendatário";"514906677";"Pessoa coletiva";"Portugal";;;"912459895";"Não"
"12465/AL";"2015-04-29";"Baixa24 - P1L - Large dowtown studio w/balcony";"N";"2015-05-01";"Apartamento";"1";"2";"0";;"Rua Picaria, 59 1º Traz";"4050-478";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Margemalandra Unipessoal, Lda";"Arrendatário";"514906677";"Pessoa coletiva";"Portugal";;;"912459895";"Não"
"12338/AL";"2015-04-28";"Casa da Ribeira";"N";"2015-04-28";"Apartamento";"2";"4";"1";;"Rua São Nicolau, 10 3º Tras";"4050-561";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"12304/AL";"2015-04-27";"Oporto City Center Apartments";"N";"2015-04-27";"Apartamento";"3";"4";"2";;"Rua Santa Catarina, 1012 4º";"4000-447";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"12297/AL";"2015-04-27";"Cosy Downtown Flats ";"N";"2015-04-27";"Apartamento";"3";"4";"2";;"Rua Santa Catarina, 1012 1.º ";"4000-447";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"12264/AL";"2015-04-27";"Trindade";"N";"2015-04-27";"Apartamento";"4";"6";"3";;"Rua Gonçalo Cristóvão, 198 Ap 22";"4000-265";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"12248/AL";"2015-04-25";"Porto - Marquês";"N";"2015-04-25";"Apartamento";"4";"6";"3";;"Rua Constituição, 43 3";"4000-008";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"12207/AL";"2015-04-24";"BY Sá da Bandeira";"N";"2015-04-24";"Apartamento";"2";"4";"1";;"Rua Rua Sá da Bandeira, 375 2º Frente";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Panorama Diário, Unipessoal Lda.";"Arrendatário";"513626034";"Pessoa coletiva";"Portugal";;;"913509431";"Não"
"12205/AL";"2015-04-24";"By Sá da Bandeira";"N";"2015-04-24";"Apartamento";"2";"3";"1";;"Rua Rua Sá da Bandeira, 375 2º Traseiras";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Panorama Diário, Unipessoal Lda";"Arrendatário";"513626034";"Pessoa coletiva";"Portugal";;;;"Não"
"12204/AL";"2015-04-24";"By Sá da Bandeira";"N";"2015-04-24";"Apartamento";"2";"4";"1";;"Rua Rua Sá da Bandeira, 375 1.º frt.";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Panorama Diário, Unipessoal Lda";"Arrendatário";"513626034";"Pessoa coletiva";"Portugal";;;"913509431";"Não"
"12200/AL";"2015-04-24";"By Sá da Bandeira";"N";"2015-04-24";"Apartamento";"1";"2";"0";;"Rua Rua Sá da Bandeira, 375 1º Tras.";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Panorama Diário , Unipessoal Lda.";"Arrendatário";"513626034";"Pessoa coletiva";"Portugal";;;"913509431";"Não"
"12182/AL";"2015-04-24";"Douro Apartments - RIVERTOP STUDIO";"N";"2015-04-14";"Apartamento";"1";"2";"0";;"Rua Infante Dom Henrique, 87 4º esq";"4050-297";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Coimbra dos Santos & Rocha Lda";"Cessionário";"510367992";"Pessoa coletiva";"Portugal";;;"919684014";"Não"
"12105/AL";"2015-04-23";"Loft Douro";"N";"2015-05-23";"Apartamento";"1";"2";"1";;"1ª Rua São João, 66 / 68 5 Esq S. Nicolau";"4050-552";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"12101/AL";"2015-04-23";"Loft Douro";"N";"2015-05-23";"Apartamento";"1";"2";"1";;"1ª Rua São João, 66 / 68 4 Esq S Nicolau";"4050-552";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"11997/AL";"2015-04-22";"HOME MADE GUEST STUDIOS - STUDIO S.JOÃO";"N";"2015-04-22";"Apartamento";"3";"3";"1";;"Rua Heroísmo, 273 2 Frente";"4300-259";"Porto";"Bonfim";"Porto";"Porto";"Norte";"PRONÚNCIA DO NORTE UNIPESSOAL LDA";"Arrendatário";"513366555";"Pessoa coletiva";"Portugal";;;"965343452";"Sim"
"11996/AL";"2015-04-22";"MARIA JOÃO AMARAL PRIETO BACELAR";"N";"2015-04-22";"Apartamento";"2";"3";"1";;"Rua Heroísmo, 273 2º Tras";"4300-259";"Porto";"Bonfim";"Porto";"Porto";"Norte";"PRONÚNCIA DO NORTE UNIPESSOAL LDA";"Arrendatário";"513366555";"Pessoa coletiva";"Portugal";;;"965343452";"Sim"
"11992/AL";"2015-04-22";"HOME MADE GUEST STUDIOS - STUDIO D.MARIA";"N";"2015-04-22";"Apartamento";"3";"3";"1";;"Rua Heroísmo, 273 R/C Frente";"4300-259";"Porto";"Bonfim";"Porto";"Porto";"Norte";"PRONÚNCIA DO NORTE UNIPESSOAL LDA";"Arrendatário";"513366555";"Pessoa coletiva";"Portugal";;;"965343452";"Sim"
"11989/AL";"2015-04-22";"HOME MADE GUEST STUDIOS - STUDIO D.LUIS";"N";"2015-04-22";"Apartamento";"3";"4";"1";;"Rua Heroísmo, 273 1º  Frente";"4300-259";"Porto";"Bonfim";"Porto";"Porto";"Norte";"PRONÚNCIA DO NORTE UNIPESSOAL LDA";"Arrendatário";"513366555";"Pessoa coletiva";"Portugal";;;"965343452";"Sim"
"11986/AL";"2015-04-22";"HOME MADE GUEST STUDIOS - STUDIO ARRÁBIDA";"N";"2015-04-22";"Apartamento";"2";"4";"1";;"Rua Heroísmo, 273 1º  Tras.";"4300-259";"Porto";"Bonfim";"Porto";"Porto";"Norte";"PRONÚNCIA DO NORTE UNIPESSOAL LDA";"Arrendatário";"513366555";"Pessoa coletiva";"Portugal";;;"965343452";"Sim"
"11940/AL";"2015-04-21";"Vitoria Flat";"N";"2015-04-21";"Apartamento";"5";"7";"2";;"Travessa Cedofeita, 51A";"4050-184";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"11663/AL";"2015-04-16";"Three Houses";"N";"2015-04-30";"Apartamento";"1";"2";"1";;"Rua Padre Cruz, 181 Cave";"4050-220";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Winnerlofts Turismo Lda";"Proprietário";"510250203";"Pessoa coletiva";"Portugal";;;"914682521";"Sim"
"11559/AL";"2015-04-15";"Madureia e Rocha, Lda";"N";"2015-04-15";"Estabelecimento de hospedagem";"9";"20";"9";;"Rua Duque Loulé, 168";"4000-324";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Madureira e Rocha, Lda";"Arrendatário";"500123489";"Pessoa coletiva";"Portugal";;;"919574622";"Não"
"11423/AL";"2015-04-13";"Oporto Torrinha Flat";"N";"2015-04-13";"Apartamento";"2";"4";"1";;"Rua Torrinha, 265 3º DT TRAZ";"4050-612";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"João Cruz Martins Unipessoal Lda";"Arrendatário";"513193863";"Pessoa coletiva";"Portugal";;;"918700150";"Sim"
"114171/AL";"2015-05-22";"Two Suite Apt Downtow Porto";"N";"2015-05-22";"Apartamento";"4";"4";"2";;"Rua Alferes Malheiro, 143 1º";"4000-059";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Maria Pinto Teixeira, Unipessoal, Lda";"Arrendatário";"514985984";"Pessoa coletiva";"Portugal";;;"939617171";"Não"
"11254/AL";"2015-04-09";"Manuel Fernando Teixeira Afonso";"N";"2015-04-09";"Apartamento";"2";"4";"1";;"Rua Sol, 9 1º Drt";"4000-529";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"11230/AL";"2015-04-09";"Flat Covelo";"N";"2015-05-01";"Apartamento";"3";"6";"2";;"Rua Covelo, 285 Cave";"4200-239";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"11228/AL";"2015-04-09";"Marquês Apartments";"N";"2015-05-01";"Apartamento";"2";"4";"1";;"Rua Gil Vicente, 268 3.º Esq.";"4000-255";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"11226/AL";"2015-04-09";"131218 Lordelo do O-U-03608-J";"N";"2015-04-06";"Apartamento";"3";"5";"2";;"Rua Manuel Bandeira, 89 11.º";"4150-479";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"11212/AL";"2015-04-09";"Maria José de Faria Araújo";"N";"2015-04-09";"Moradia";"1";"2";"1";;"Rua Sobreiras, 452 R/c";"4150-713";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"11205/AL";"2015-04-09";"Aida Florisa Matos Loureiro";"N";"2015-04-10";"Apartamento";"6";"9";"5";;"Rua Latino Coelho, 104";"4000-313";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"11096/AL";"2015-04-07";"Chateau Apartments";"N";"2015-04-07";"Apartamento";"4";"6";"3";;"Rua Afonso Martins Alho, 107 3º Drt";"4050-018";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Raquel & Joana Pinheiro, Lda";"Arrendatário";"513300996";"Pessoa coletiva";"Portugal";;;"917132695";"Não"
"11095/AL";"2015-04-07";"Chateau Apartments";"N";"2015-04-07";"Apartamento";"1";"2";"1";;"Rua Afonso Martins Alho, 107 3º Esq";"4050-018";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Raquel & Joana Pinheiro, Lda";"Arrendatário";"513300996";"Pessoa coletiva";"Portugal";;;"917132695";"Não"
"11094/AL";"2015-04-07";"Chateau Apartments";"N";"2015-04-07";"Apartamento";"1";"2";"1";;"Rua Afonso Martins Alho, 107 2º Esq";"4050-018";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Raquel & Joana Pinheiro, Lda";"Arrendatário";"513300996";"Pessoa coletiva";"Portugal";;;"917132695";"Não"
"11093/AL";"2015-04-07";"Chateau Apartments";"N";"2015-04-07";"Apartamento";"3";"4";"2";;"Rua Afonso Martins Alho, 107 2 Drt";"4050-018";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Raquel & Joana Pinheiro, Lda";"Arrendatário";"513300996";"Pessoa coletiva";"Portugal";;;"917132695";"Não"
"11092/AL";"2015-04-07";"Chateau Apartments";"N";"2015-04-07";"Apartamento";"1";"2";"1";;"Rua Afonso Martins Alho, 107 1º Esq";"4050-018";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Raquel & Joana Pinheiro, Lda";"Arrendatário";"513300996";"Pessoa coletiva";"Portugal";;;"917132695";"Não"
"11090/AL";"2015-04-07";"Chateau Apartments";"N";"2015-04-07";"Apartamento";"3";"4";"2";;"Rua Afonso Martins Alho, 107 1º Drt";"4050-018";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Raquel & Joana Pinheiro, Lda";"Arrendatário";"513300996";"Pessoa coletiva";"Portugal";;;"917132695";"Não"
"11085/AL";"2015-04-07";"100 Contos";"S";"2015-04-18";"Moradia";"6";"9";"3";;"Rua Miguel Bombarda, 96/100";"4050-377";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ritmo do Saber, Lda";"Comodatário";"508531861";"Pessoa coletiva";"Portugal";;;"938131232";"Sim"
"11075/AL";"2015-04-07";"Rita Torres Sampaio da Costa Almeida";"N";"2015-04-07";"Apartamento";"3";"6";"1";;"Rua Caldeireiros, 16 3º";"4050-140";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"10994/AL";"2015-04-06";"JF Cozy Apartment DOWNTOWN";"S";"2015-04-06";"Apartamento";"3";"4";"1";;"Rua José Falcão, 82 1º - Fr B F";"4050-315";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"10965/AL";"2015-04-06";"Apartamento no Porto";"N";"2015-04-15";"Apartamento";"3";"5";"2";;"Rua Mártires da Liberdade, 81 3º DRT";"4050-361";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"10961/AL";"2015-04-06";"Porto With History";"N";"2015-04-06";"Apartamento";"1";"5";"1";;"Largo Lóios, 25 5º - FR BG DTFR";"4050-338";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FAMELIMO - Investimentos Imobiliários Lda";"Proprietário";"513174656";"Pessoa coletiva";"Portugal";;;"961323333";"Não"
"10957/AL";"2015-04-06";"Porto With History";"N";"2015-04-06";"Apartamento";"1";"5";"1";;"Rua Trindade Coelho, 10 0 - FR J";"4050-618";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FAMELIMO - Investimentos Imobiliários Lda";"Proprietário";"513174656";"Pessoa coletiva";"Portugal";;;"961323333";"Não"
"10950/AL";"2015-04-06";"Porto With History ";"N";"2015-04-06";"Apartamento";"1";"4";"1";;"Largo Lóios, 25 2  - Fr AX FD";"4050-338";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FAMELIMO - Investimentos Imobiliárioas Lda";"Proprietário";"513174656";"Pessoa coletiva";"Portugal";;;"961323333";"Não"
"10864/AL";"2015-04-06";"Porto on your door step ";"N";"2015-04-06";"Apartamento";"1";"2";"1";;"Rua Camões, 21 5º esq.";"4000-144";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
