"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"111220/AL";"2020-07-21";"Art Porto 231 1F";"N";"2020-06-30";"Apartamento";"1";"2";"0";;"Rua Rua Passos Manuel, 231 1º Frente";"4000-385";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pedro Pais - Actividades Imobiliárias Unipessoal Lda";"Proprietário";"510854621";"Pessoa coletiva";"Portugal";;;;"Não"
"111193/AL";"2020-07-18";"Art Porto 231 3T";"N";"2020-06-30";"Apartamento";"1";"2";"0";;"Rua Rua Passos Manuel, 231 3º Trás";"4000-385";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pedro Pais - Actividades Imobiliárias Unipessoal Lda";"Proprietário";"510854621";"Pessoa coletiva";"Portugal";;;;"Não"
"111176/AL";"2020-07-18";"Downtown star flat";"N";"2020-07-19";"Apartamento";"1";"2";"0";;"Viela Viela Anjo, 10 -1";"4050-050";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Abilio José Silveira Unipessoal Lda";"Proprietário";"514477288";"Pessoa coletiva";"Portugal";;;"963667439";"Não"
"111175/AL";"2020-07-18";"Casa das Antas";"N";"2020-07-01";"Moradia";"6";"10";"4";;"Rua Rua Lameira de Baixo, 359";"4300-293";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111174/AL";"2020-07-18";"Oporto Center 411";"S";"2020-07-20";"Apartamento";"1";"2";"1";;"Campo Campo 24 de Agosto, 129 411";"4300-504";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Amsova, Lda";"Proprietário";"503673960";"Pessoa coletiva";"Portugal";;;"910350797";"Não"
"111173/AL";"2020-07-18";"Porto Spacious Duplex";"S";"2020-06-26";"Apartamento";"4";"6";"2";;"Rua Rua Afonso Martins Alho, 8 2";"4050-018";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FlikeHome Porto, Lda";"Arrendatário";"513925597";"Pessoa coletiva";"Portugal";;;"968436315";"Não"
"111172/AL";"2020-07-18";"Flat MSC VIII";"S";"2020-07-15";"Apartamento";"5";"8";"4";;"Rua Rua Mouzinho da Silveira, 180 5º E 6º DIREITO";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Moreira, Sousa & Carneiro - Mediação Imobiliária, Lda";"Arrendatário";"505983699";"Pessoa coletiva";"Portugal";;;"939021012";"Não"
"111171/AL";"2020-07-18";"Sweety Porto";"S";"2020-07-01";"Apartamento";"2";"4";"1";;"Rua Rua Almada, 515 1.º trás";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"França";;;;"Sim"
"111170/AL";"2020-07-18";"FC Camões312";"S";"2020-07-01";"Apartamento";"2";"4";"1";;"Rua Rua Camões, 312 2º traseiro";"4000-139";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Qualquer Destino Lda";"Arrendatário";"515593354";"Pessoa coletiva";"Portugal";;;"912924842";"Não"
"111133/AL";"2020-07-17";"Herculano's House";"N";"2020-07-15";"Moradia";"2";"4";"1";;"Rua Rua 5, 3 Bairro Herculano";"4000-284";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Estados Unidos";;;;"Não"
"111132/AL";"2020-07-17";"ChillHouse_Porto ";"N";"2020-07-15";"Apartamento";"2";"8";"2";;"Rua Rua João das Regras, 285 R Chão";"4000-293";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Engigrafo, Lda.";"Proprietário";"503065668";"Pessoa coletiva";"Portugal";;;"919997406";"Não"
"111131/AL";"2020-07-17";"House of Artists";"N";"2020-06-24";"Moradia";"7";"10";"6";;"Rua Rua Caldeireiros, 87 e 89";"4050-140";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"SplendidParadise Unipessoal LDA";"Proprietário";"513658882";"Pessoa coletiva";"Portugal";"963695822";;"963695822";"Sim"
"111130/AL";"2020-07-17";"Vila na Praia Foz Luxury Apartments 2.4";"S";"2020-07-06";"Apartamento";"2";"4";"1";;"Rua Rua Passeio Alegre, 390 2.4";"4150-573";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Bonuscourage, Lda";"Proprietário";"513421572";"Pessoa coletiva";"Portugal";"220437620";;"916905114";"Não"
"111129/AL";"2020-07-17";"Vila na Praia Foz Luxury Apartments 2.3";"S";"2020-07-06";"Apartamento";"2";"4";"1";;"Rua Rua Passeio Alegre, 390 2.3";"4150-573";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Bonuscourage, Lda";"Proprietário";"513421572";"Pessoa coletiva";"Portugal";"220437620";;"916905114";"Não"
"111128/AL";"2020-07-17";"Vila na Praia Foz Luxury Apartments 2.2";"S";"2020-07-06";"Apartamento";"2";"4";"1";;"Rua Rua Passeio Alegre, 390 2.2";"4150-573";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Bonuscourage, Lda";"Proprietário";"513421572";"Pessoa coletiva";"Portugal";"220437620";;"916905114";"Não"
"111127/AL";"2020-07-17";"Vila na Praia Foz Luxury Apartments 2.1";"S";"2020-07-06";"Apartamento";"2";"4";"1";;"Rua Rua Passeio Alegre, 390 2.1";"4150-573";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Bonuscourage, Lda";"Proprietário";"513421572";"Pessoa coletiva";"Portugal";"220437620";;"916905114";"Não"
"111126/AL";"2020-07-17";"Vila na Praia Foz Luxury Apartments 1.4";"S";"2020-07-06";"Apartamento";"2";"4";"2";;"Rua Rua Passeio Alegre, 390 1.4";"4150-573";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Bonuscourage, Lda";"Proprietário";"513421572";"Pessoa coletiva";"Portugal";"220437620";;"916905114";"Não"
"111125/AL";"2020-07-17";"Vila na Praia Foz Luxury Apartments 1.3";"S";"2020-07-06";"Apartamento";"2";"4";"2";;"Rua Rua Passeio Alegre, 390 1.3";"4150-573";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Bonuscourage, Lda";"Proprietário";"513421572";"Pessoa coletiva";"Portugal";"220437620";;"916905114";"Não"
"111124/AL";"2020-07-17";"Vila na Praia Foz Luxury Apartments 1.2";"S";"2020-07-06";"Apartamento";"2";"4";"1";;"Rua Rua Passeio Alegre, 390 1.2";"4150-573";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Bonuscourage, Lda";"Proprietário";"513421572";"Pessoa coletiva";"Portugal";"220437620";;"916905114";"Não"
"111123/AL";"2020-07-17";"Vila na Praia Foz Luxury Apartments 1.1";"S";"2020-07-06";"Apartamento";"2";"4";"1";;"Rua Rua Passeio Alegre, 390 1.1";"4150-573";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Bonuscourage, Lda";"Proprietário";"513421572";"Pessoa coletiva";"Portugal";"220437620";;"916905114";"Não"
"111061/AL";"2020-07-16";"@marcu241";"N";"2020-06-23";"Moradia";"10";"12";"5";;"Rua Rua Antero de Quental, 241 Cedofeita";"4050-051";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"@Marcu241, Lda";"Cessionário";"515324639";"Pessoa coletiva";"Portugal";"932613117";;;"Não"
"111060/AL";"2020-07-16";"Bombarda Apt";"S";"2020-06-23";"Apartamento";"1";"2";"1";;"Rua Rua Miguel Bombarda, 245 2º L";"4050-381";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111059/AL";"2020-07-16";"Adventurous Impulse";"S";"2020-06-23";"Apartamento";"2";"4";"0";;"Rua Rua Doutor Ricardo Jorge, 55 3º Centro";"4050-514";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Azimuth Galaxy Lda";"Arrendatário";"513589694";"Pessoa coletiva";"Portugal";;;;"Não"
"111058/AL";"2020-07-16";"Chaimite Apartment";"S";"2020-07-08";"Apartamento";"3";"4";"2";;"Rua Rua Chaimite, 10 R/Cão Esq";"4050-194";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Cubo Local, Lda";"Arrendatário";"515131733";"Pessoa coletiva";"Portugal";"961724249";;"961724249";"Não"
"111012/AL";"2020-07-15";"Casa Delfim Um";"S";"2020-07-15";"Apartamento";"1";"2";"0";;"Rua Rua Delfim Maia, 270 0 Frente";"4200-253";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111011/AL";"2020-07-15";"Casa Delfim Dois";"S";"2020-07-15";"Apartamento";"1";"2";"0";;"Rua Rua Delfim Maia, 270 1 Frente";"4200-253";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111010/AL";"2020-07-15";"Casa Delfim Três";"S";"2020-07-15";"Apartamento";"1";"2";"0";;"Rua Rua Delfim Maia, 270 1 Trás";"4200-253";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111009/AL";"2020-07-15";"Casa Delfim Quatro";"S";"2020-07-15";"Apartamento";"1";"2";"0";;"Rua Rua Delfim Maia, 270 2 Frente";"4200-253";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111008/AL";"2020-07-15";"Casa Delfim Cinco";"S";"2020-07-15";"Apartamento";"1";"2";"0";;"Rua Rua Delfim Maia, 270 2 Trás";"4200-253";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111007/AL";"2020-07-15";"Casa Delfim Seis";"S";"2020-07-15";"Apartamento";"1";"2";"0";;"Rua Rua Delfim Maia, 270 3 Frente";"4200-253";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111006/AL";"2020-07-15";"Casa Delfim Sete";"S";"2020-07-15";"Apartamento";"1";"2";"0";;"Rua Rua Delfim Maia, 270 3 Tras";"4200-253";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"110928/AL";"2020-07-11";"Made of Stars";"S";"2020-07-01";"Apartamento";"3";"6";"2";;"Rua Rua Mouzinho da Silveira, 105 3º Direito";"4050-420";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ruela & Salazar, Lda";"Arrendatário";"515498629";"Pessoa coletiva";"Portugal";;;"936320033";"Não"
"110927/AL";"2020-07-11";"Made of Stars";"S";"2020-07-01";"Apartamento";"3";"6";"2";;"Rua Rua Mouzinho da Silveira, 105 2º";"4050-420";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ruela & Salazar, Lda";"Arrendatário";"515498629";"Pessoa coletiva";"Portugal";;;"936320033";"Não"
"110926/AL";"2020-07-11";"Hello Porto Deluxe";"S";"2020-07-01";"Apartamento";"3";"6";"2";;"Rua Rua Santos Pousada, 272 B 10 2";"4000-478";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Alpendre Perfeito Lda";"Arrendatário";"514232552";"Pessoa coletiva";"Portugal";"965663467";;"910995221";"Não"
"110925/AL";"2020-07-11";"Central Flat Apartment";"S";"2020-07-15";"Apartamento";"2";"4";"1";;"Rua Rua 31 de Janeiro, 242 3º Tras";"4000-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"110853/AL";"2020-07-09";"Almada H468 Apartment";"S";"2020-07-15";"Apartamento";"1";"2";"1";;"Rua Rua Almada, 468 RC";"4050-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"JUBILANT TEMPTATION, LDA";"Proprietário";"515107336";"Pessoa coletiva";"Portugal";"223190888";"220924945";"911892349";"Não"
"110852/AL";"2020-07-09";"Mouzinho 120 - ap2";"S";"2020-08-01";"Apartamento";"1";"2";"0";;"Rua Rua Mouzinho da Silveira, 120 2";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"The Maphouse Consultadoria e Gestão Lda";"Arrendatário";"515328162";"Pessoa coletiva";"Portugal";;;"913114718";"Não"
"110851/AL";"2020-07-09";"Mouzinho 120 - ap1";"S";"2020-08-01";"Apartamento";"1";"2";"0";;"Rua Rua Mouzinho da Silveira, 120 1";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"The Maphouse Consultadoria e Gestão Lda";"Arrendatário";"515328162";"Pessoa coletiva";"Portugal";;;"913114718";"Não"
"110850/AL";"2020-07-09";"Rua da Firmeza 477 2";"N";"2020-07-01";"Apartamento";"10";"10";"5";;"Rua da Firmeza, 477 2";"4000-230";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Galatikpassion, Lda.";"Proprietário";"513168214";"Pessoa coletiva";"Portugal";"221144770";;;"Não"
"110849/AL";"2020-07-09";"Jorge Alexandre Tavares Ferreira";"S";"2016-05-18";"Apartamento";"4";"4";"1";;"Rua Rua Mouzinho da Silveira, 160 5º Esq.Tras";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Nettapus Tourism, Lda.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"932939200";"Não"
"110785/AL";"2020-07-07";"77 Apartments - 6";"S";"2020-07-13";"Apartamento";"2";"4";"1";;"Rua Rua Constituição, 673 2 FR";"4200-200";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Quintas Leite, Unipessoal Lda";"Arrendatário";"514733144";"Pessoa coletiva";"Portugal";;;"963730482";"Não"
"110784/AL";"2020-07-07";"77 Apartments - 5";"S";"2020-07-13";"Apartamento";"2";"4";"1";;"Rua Rua Constituição, 673 2 TR";"4200-200";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Quintas Leite, Unipessoal Lda";"Arrendatário";"514733144";"Pessoa coletiva";"Portugal";;;"963730482";"Não"
"110783/AL";"2020-07-07";"77 Apartments - 4";"S";"2020-07-13";"Apartamento";"2";"4";"1";;"Rua Rua Constituição, 673 1 FR";"4200-200";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Quintas Leite, Unipessoal Lda";"Arrendatário";"514733144";"Pessoa coletiva";"Portugal";;;"963730482";"Não"
"110782/AL";"2020-07-07";"77 Apartments - 3";"S";"2020-07-13";"Apartamento";"2";"4";"1";;"Rua Rua Constituição, 673 1 TR";"4200-200";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Quintas Leite, Unipessoal Lda";"Arrendatário";"514733144";"Pessoa coletiva";"Portugal";;;"963730482";"Não"
"110781/AL";"2020-07-07";"77 Apartments - 2";"S";"2020-07-13";"Apartamento";"2";"4";"1";;"Rua Rua Constituição, 673 RC TR";"4200-200";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Quintas Leite, Unipessoal Lda";"Arrendatário";"514733144";"Pessoa coletiva";"Portugal";;;"963730482";"Não"
"110780/AL";"2020-07-07";"77 Apartments - 1";"S";"2020-07-13";"Apartamento";"2";"4";"1";;"Rua Rua Constituição, 673 RC FR";"4200-200";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Quintas Leite, Unipessoal Lda";"Arrendatário";"514733144";"Pessoa coletiva";"Portugal";;;"963730482";"Não"
"110779/AL";"2020-07-07";"Casa São Lázaro";"S";"2020-06-26";"Apartamento";"1";"2";"0";;"Avenida Avenida Rodrigues de Freitas, 258 5 2";"4000-418";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"110778/AL";"2020-07-07";"S. Bento View Apartment I";"S";"2020-07-01";"Apartamento";"1";"2";"1";;"Praça Praça Almeida Garrett, 32 1º porto";"4000-069";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Convemaia-Sociedade Imobiliária SA";"Arrendatário";"509372872";"Pessoa coletiva";"Portugal";"229484858";;"927811902";"Sim"
"110777/AL";"2020-07-07";"PORTO LEGEND II";"S";"2020-09-01";"Apartamento";"3";"4";"1";;"Rua Rua Ferreira Borges, 64 2º";"4050-252";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"110776/AL";"2020-07-07";"INVICTA HOUSE TRINDADE";"S";"2020-06-30";"Apartamento";"3";"4";"2";;"Rua Rua Fonseca Cardoso, 39 3 Esq. Tras";"4000-233";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ideias Triviais, S.A.";"Arrendatário";"513945784";"Pessoa coletiva";"Portugal";;;"917150375";"Não"
"110775/AL";"2020-07-07";"S. Catarina Charming Apartments 2";"S";"2020-07-01";"Apartamento";"1";"2";"1";;"Rua Rua Santa Catarina, 1075 1 traseiras";"4000-456";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Mercoturismo, Lda";"Arrendatário";"515481610";"Pessoa coletiva";"Portugal";"919730473";;;"Não"
"110774/AL";"2020-07-07";"S. Catarina Charming Apartments 1";"S";"2020-07-01";"Apartamento";"1";"2";"1";;"Rua Rua Santa Catarina, 1075 R/C";"4000-456";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"mercoturismo, Lda";"Arrendatário";"515481610";"Pessoa coletiva";"Portugal";"919730473";;;"Não"
"110773/AL";"2020-07-07";"Boomerang House";"S";"2020-06-09";"Moradia";"4";"8";"4";;"Rua Rua Miguel Torga, 49";"4100-345";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Carlos Marques Pinto e Sobrinho Lda";"Comodatário";"500054525";"Pessoa coletiva";"Portugal";;;"933716573";"Não"
"110726/AL";"2020-07-04";"City Heart ";"S";"2020-06-09";"Apartamento";"4";"6";"2";;"Rua Rua Santa Catarina, 391 1 frente";"4000-451";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"110690/AL";"2020-07-03";"Luis Cruz Suites";"S";"2020-05-11";"Estabelecimento de hospedagem";"7";"8";"4";;"Rua Rua Luís Cruz, 222";"4150-467";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Cubo Local, Lda";"Arrendatário";"515131733";"Pessoa coletiva";"Portugal";"961724249";;"961724249";"Não"
"110625/AL";"2020-07-02";"Mouzinho 160";"S";"2016-05-18";"Apartamento";"6";"6";"2";;"Rua Rua Mouzinho da Silveira, 160 4º Esq.";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Nettapus Tourism, Lda.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"932939200";"Não"
"110624/AL";"2020-07-02";"anjo apartment";"S";"2020-06-30";"Apartamento";"1";"2";"0";;"Viela Viela Anjo, 7 1 B";"4050-050";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Donatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"110623/AL";"2020-07-02";"Sonhos Habitados";"S";"2020-06-19";"Apartamento";"1";"2";"1";;"Rua Rua Almada, 515 2 Frente";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Sonhos Habitados - LDA";"Proprietário";"515761672";"Pessoa coletiva";"Portugal";;;"913890304";"Não"
"110560/AL";"2020-06-30";"Le Soleil 2";"N";"2020-07-01";"Apartamento";"3";"4";"2";;"Rua Rua Sol, 80 3 DF";"4000-529";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"110559/AL";"2020-06-30";"Le Soleil 1";"N";"2020-07-01";"Apartamento";"3";"4";"2";;"Rua Rua Sol, 80 2 DF";"4000-529";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"110558/AL";"2020-06-30";"La Fontaine";"N";"2020-07-01";"Moradia";"1";"2";"1";;"Rua Rua Corticeira, 26-A";"4000-184";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"110557/AL";"2020-06-30";"Formosa Tiles Terrace";"N";"2020-06-04";"Apartamento";"1";"2";"1";;"Rua Rua Formosa, 96 1º Esq";"4000-251";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"110556/AL";"2020-06-30";"Cozy Apartment in Downtown Porto";"S";"2020-06-30";"Apartamento";"2";"4";"2";;"Rua Rua Breiner, 178 1º";"4050-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"África do Sul";;;;"Não"
"110555/AL";"2020-06-30";"Almada Loft II";"S";"2020-06-22";"Apartamento";"2";"4";"1";;"Rua Rua Almada, 596 1º Tras";"4050-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"110554/AL";"2020-06-30";"Almada Loft";"S";"2020-06-22";"Apartamento";"2";"4";"1";;"Rua Rua Almada, 596 R/C  Tras";"4050-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"110553/AL";"2020-06-30";"Invicta Oporto Residenca";"S";"2020-06-03";"Apartamento";"1";"2";"1";;"Rua Rua Alexandre Herculano, 352 2 26";"4000-053";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"110552/AL";"2020-06-30";"The Flags Building - Charming House";"S";"2021-01-01";"Apartamento";"2";"3";"1";;"Rua Rua Mouzinho da Silveira, 120 4º";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Nuno Ramiro Bernardo, Unipessoal, Lda.";"Proprietário";"507160118";"Pessoa coletiva";"Portugal";"223751044";;"982884500";"Não"
"110535/AL";"2020-06-29";"Oporto Center 406";"S";"2020-05-18";"Apartamento";"2";"4";"1";;"Campo Campo 24 de Agosto, 129 406";"4300-504";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Amsova, Lda";"Proprietário";"503673960";"Pessoa coletiva";"Portugal";;;"910350797";"Não"
"110515/AL";"2020-06-27";"DOUROApartments Rivertop - 3Bedroom Apartment 3";"S";"2020-06-01";"Apartamento";"6";"8";"3";;"Rua Rua Mouzinho da Silveira, 18 3";"4050-414";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Dos Santos Matos, Unip Lda";"Arrendatário";"510367992";"Pessoa coletiva";"Portugal";;;"919684014";"Não"
"110514/AL";"2020-06-27";"Nomad's Fine Arts Collection - Balcony & View 2";"S";"2020-06-30";"Apartamento";"1";"2";"1";;"Rua Rua Joaquim António de Aguiar, 182 2 Tras";"4000-310";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Nomads Apartamentos Turísticos, Lda";"Cessionário";"514760826";"Pessoa coletiva";"Portugal";;;"918888480";"Não"
