"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"60615/AL";"2017-12-09";"Oporto Invite Taipas 4";"S";"2017-12-10";"Apartamento";"2";"4";"0";;"Rua rua das taipas , 70 3 e 4 frente";"4050-029";"porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Oporto invite gestão hoteleira Lda";"Arrendatário";"513908889";"Pessoa coletiva";"Portugal";;;;"Sim"
"60614/AL";"2017-12-09";"oporto invite Taipas 6";"S";"2017-12-10";"Apartamento";"4";"5";"1";;"Rua rua das Taipas , 70 3 esq trasei Porto";"4050-029";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Oporto invite gestão hoteleira Lda";"Arrendatário";"513908889";"Pessoa coletiva";"Portugal";;;;"Sim"
"60613/AL";"2017-12-09";"Oporto Invite Taipas 3";"S";"2017-12-10";"Apartamento";"2";"4";"1";;"Rua rua das taipas , 70 segundo dt frente";"4050-029";"porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Oporto invite gestão hoteleira Lda";"Arrendatário";"513908889";"Pessoa coletiva";"Portugal";;;;"Sim"
"60607/AL";"2017-12-08";"Pedro Migueis";"S";"2017-12-05";"Apartamento";"2";"3";"2";;"Rua Rua Júlio Lourenço Pinto, 53 1 hab.7";"4150-004";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60606/AL";"2017-12-08";"São Luís";"N";"2017-12-15";"Estabelecimento de hospedagem";"6";"10";"6";;"Rua Rua São Luís, 17 Porto";"4000-509";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Zoomdream - Alojamento Local, Unipessoal, Lda";"Arrendatário";"514625660";"Pessoa coletiva";"Portugal";;;"936437472";"Não"
"60605/AL";"2017-12-08";"Liiiving in Porto | Bright Balcony Apartment";"S";"2017-12-01";"Apartamento";"3";"4";"2";;"Rua Rua Nossa Senhora Fátima, 433 6º -";"4050-428";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação, Alugueres e Produções, Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Não"
"60603/AL";"2017-12-08";"114";"N";"2017-12-22";"Apartamento";"4";"6";"2";;"Rua da Regeneração, 114 2";"4000-410";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60599/AL";"2017-12-07";"The ARC 4.4";"S";"2017-12-12";"Apartamento";"1";"2";"0";;"Rua Rua de São João, 48 4 Esq.";"4050-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Extendtown - Gestão de Imóveis Lda";"Proprietário";"510994342";"Pessoa coletiva";"Portugal";"226160053";"226160054";"933984748";"Não"
"60597/AL";"2017-12-07";"The ARC 4.3";"S";"2017-12-12";"Apartamento";"1";"2";"0";;"Rua Rua de São João, 48 4 Frt.";"4050-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Extendtown  - Gestão de Imóveis Lda";"Proprietário";"510994342";"Pessoa coletiva";"Portugal";"226160053";"226160054";"933984748";"Não"
"60596/AL";"2017-12-07";"The ARC 4.2";"S";"2017-12-12";"Apartamento";"3";"6";"2";;"Rua Rua de São João, 48 4 Dto.";"4050-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Extendtown - Gestão de Imóveis Lda";"Proprietário";"510994342";"Pessoa coletiva";"Portugal";"226160053";"226160054";"933984748";"Não"
"60595/AL";"2017-12-07";"The ARC 4.1";"S";"2017-12-12";"Apartamento";"1";"2";"0";;"Rua Rua de São João, 48 4 Tras.";"4050-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Extendtown - Gestão de Imóveis Lda";"Proprietário";"510994342";"Pessoa coletiva";"Portugal";"226160053";"226160054";"933984748";"Não"
"60593/AL";"2017-12-07";"The ARC 3.4";"S";"2017-12-12";"Apartamento";"1";"2";"0";;"Rua Rua de São João, 48 3 Esq.";"4050-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Extendtown  - Gestão de Imóveis Lda";"Proprietário";"510994342";"Pessoa coletiva";"Portugal";"226160053";"226160054";"933984748";"Não"
"60592/AL";"2017-12-07";"The ARC 3.3";"S";"2017-12-12";"Apartamento";"2";"4";"1";;"Rua Rua de São João, 48 3 Frt.";"4050-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Extendtown - Gestão de Imóveis Lda.";"Proprietário";"510994342";"Pessoa coletiva";"Portugal";"226160053";"226160054";"933984748";"Não"
"60591/AL";"2017-12-07";"The ARC 3.2";"S";"2017-12-12";"Apartamento";"3";"6";"2";;"Rua Rua de São João, 48 3 Dto.";"4050-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Extendtown - Gestão de Imóveis Lda";"Proprietário";"510994342";"Pessoa coletiva";"Portugal";"226160053";"226160054";"933984748";"Não"
"60590/AL";"2017-12-07";"MANSAOdosHEROIS";"N";"2017-12-07";"Moradia";"5";"10";"4";;"Rua Rua do Heroísmo, 211";"4300-259";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60587/AL";"2017-12-07";"The ARC 3.1";"S";"2017-12-12";"Apartamento";"1";"2";"0";;"Rua Rua de São João, 48 3 Tras";"4050-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Extendtown - Gestão de Imóveis Lda";"Proprietário";"510994342";"Pessoa coletiva";"Portugal";"226160053";"226160054";"933984748";"Não"
"60572/AL";"2017-12-07";"Metello";"S";"2017-12-07";"Apartamento";"3";"6";"2";;"Rua Rua Gondarém, 1393 Hab 24";"4150-380";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60563/AL";"2017-12-07";"Portoflat";"S";"2017-12-07";"Apartamento";"1";"2";"0";;"Rua Rua João de Deus, 158 4.º Esq.";"4100-458";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60559/AL";"2017-12-07";"Morgado Mateus Apartment";"S";"2017-12-07";"Apartamento";"2";"4";"0";;"Rua Rua de Morgado Mateus, 13 3.º  Dto.";"4000-008";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Mind & Soul Unipessoal, Lda";"Arrendatário";"504803840";"Pessoa coletiva";"Portugal";;;"964067541";"Não"
"60542/AL";"2017-12-07";"Paulo Filho";"N";"2017-12-07";"Apartamento";"2";"4";"0";;"Rua Rua Mártires da Liberdade, 178 2.º F";"4050-359";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"60532/AL";"2017-12-06";"The ARC 2.4";"S";"2017-12-12";"Apartamento";"2";"4";"1";;"Rua Rua de São João, 48 2 Esq.";"4050-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Extendtown - Gestão de Imóveis Lda";"Proprietário";"510994342";"Pessoa coletiva";"Portugal";"226160053";"226160054";"933984748";"Não"
"60531/AL";"2017-12-06";"The ARC 2.3";"S";"2017-12-12";"Apartamento";"3";"6";"2";;"Rua Rua de São João, 48 2 Frt.";"4050-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Extendtown - Gestão de Imóveis Lda";"Proprietário";"510994342";"Pessoa coletiva";"Portugal";"226160053";"226160054";"933984748";"Não"
"60529/AL";"2017-12-06";"Nations Porto";"N";"2017-12-06";"Apartamento";"2";"4";"2";;"Rua Rua Cimo de Vila, 81 e 83 3 T";"4000-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Vertentes da Memória, Lda.";"Arrendatário";"513157590";"Pessoa coletiva";"Portugal";;;;"Não"
"60528/AL";"2017-12-06";"The ARC 2.2";"S";"2017-12-12";"Apartamento";"3";"6";"2";;"Rua Rua de São João, 48 2 Dto.";"4050-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Extendtown - Gestão de Imóveis Lda";"Proprietário";"510994342";"Pessoa coletiva";"Portugal";"226160053";"226160054";"933984748";"Não"
"60527/AL";"2017-12-06";"Nations Porto";"N";"2017-12-06";"Apartamento";"2";"2";"1";;"Rua Rua Cimo de Vila, 81 e 83 2 T";"4000-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Vertentes da Memória, Lda.";"Arrendatário";"513157590";"Pessoa coletiva";"Portugal";;;;"Não"
"60526/AL";"2017-12-06";"The ARC 2.1";"S";"2017-12-12";"Apartamento";"2";"4";"1";;"Rua Rua de S. João, 48 2 Tras";"4050-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Extendtown - Gestão de Imóveis Lda.";"Proprietário";"510994342";"Pessoa coletiva";"Portugal";"226160053";"226160054";"933984748";"Não"
"60525/AL";"2017-12-06";"Nations Porto";"N";"2017-12-06";"Apartamento";"1";"2";"1";;"Rua Rua Cimo de Vila, 81 e 83 3 F";"4000-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Vertentes da Memória, Lda.";"Arrendatário";"513157590";"Pessoa coletiva";"Portugal";;;;"Não"
"60524/AL";"2017-12-06";"Nations Porto";"N";"2017-12-06";"Apartamento";"1";"2";"1";;"Rua Rua Cimo de Vila, 81 e 83 2 F";"4000-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Vertentes da Memória, Lda.";"Arrendatário";"513157590";"Pessoa coletiva";"Portugal";;;;"Não"
"60523/AL";"2017-12-06";"Nations Porto";"N";"2017-12-06";"Apartamento";"2";"2";"1";;"Rua Rua Cimo de Vila, 81 e 83 1 T";"4000-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Vertentes da Memória, Lda.";"Arrendatário";"513157590";"Pessoa coletiva";"Portugal";;;;"Não"
"60521/AL";"2017-12-06";"Nations Porto";"N";"2017-12-06";"Apartamento";"1";"2";"1";;"Rua Rua Cimo de Vila, 81 e 83 1º F";"4000-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Vertentes da Memória, Lda.";"Arrendatário";"513157590";"Pessoa coletiva";"Portugal";;;;"Não"
"60473/AL";"2017-12-05";"Secret Garden Guest House";"N";"2017-12-08";"Moradia";"3";"6";"2";;"Rua Noeda, 54";"4300-353";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60451/AL";"2017-12-05";"Era Uma Vez no Porto";"S";"2017-12-05";"Apartamento";"3";"6";"2";;"Rua Rua Carmelitas, 162 2.º";"4050-161";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Era Uma Vez Um Lugar - Comércio de Vestuário e Salão de Chá, Lda";"Arrendatário";"507058038";"Pessoa coletiva";"Portugal";;;"914376801";"Não"
"60416/AL";"2017-12-05";"Condominhas";"S";"2017-12-05";"Apartamento";"2";"4";"1";;"Rua Rua Aleixo, 256 4.º AY";"4150-042";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60414/AL";"2017-12-04";"Yellow apartment";"S";"2017-12-15";"Apartamento";"3";"4";"2";;"1ª Rua Faria Guimarães, 240 4 f/t Porto";"4000-230";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Confeitaria D. Miguel Lda";"Comodatário";"501985905";"Pessoa coletiva";"Portugal";;;"963267056";"Não"
"60366/AL";"2017-12-04";"SONHOS DE ALYSSA";"S";"2018-01-02";"Apartamento";"2";"4";"0";;"1ª Rua RUA DE SANTO ILDEFONSO, 42 3 DIR-FRENTE PORTO";"4000-463";"PORTO";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60352/AL";"2017-12-04";"Ribeira 24";"N";"2017-12-04";"Apartamento";"1";"2";"0";;"Viela Viela Buraco, 24 4.º Porto";"4050-132";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"60348/AL";"2017-12-04";"Ribeira 24";"N";"2017-12-04";"Apartamento";"1";"2";"0";;"Viela Viela Buraco, 24 3.º";"4050-132";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"60345/AL";"2017-12-04";"Ribeira 24";"N";"2017-12-04";"Apartamento";"1";"2";"0";;"Viela Viela Buraco, 24 1.º";"4050-132";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"60344/AL";"2017-12-04";"Ribeira 24";"N";"2017-12-04";"Apartamento";"1";"2";"0";;"Viela Viela Buraco, 24 2.º";"4050-132";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"60338/AL";"2017-12-04";"SH Apartment";"S";"2018-01-02";"Apartamento";"3";"4";"2";;"Rua Rua do Lindo Vale, 500 1 Esquerdo Paranhos";"4200-370";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60328/AL";"2017-12-02";"bluebell 27";"N";"2018-01-02";"Moradia";"1";"2";"0";;"Bairro rua primeira do bairro herculano, 27";"4000-010";"porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"60326/AL";"2017-12-02";"Porto Stanza";"S";"2017-12-04";"Apartamento";"4";"6";"2";;"Rua Rua Camões, 494 1";"4000-141";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"PREDICADO PAUTADO UNIPESSOAL, LDA";"Arrendatário";"514380268";"Pessoa coletiva";"Portugal";"912554306";;"936708308";"Não"
"60323/AL";"2017-12-02";"Picaria";"S";"2018-01-01";"Apartamento";"2";"4";"0";;"1ª Rua da Picaria, 95 3º F Oeiras";"4050-478";"Oeiras";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Deal4Ever Consultoria e Gestão Lda";"Arrendatário";"514407360";"Pessoa coletiva";"Portugal";"968026491";"968026491";"968026491";"Não"
"60322/AL";"2017-12-01";"My Dream";"S";"2017-12-02";"Apartamento";"2";"4";"1";;"Travessa Travessa Miraflor, 11";"4300-335";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"60321/AL";"2017-12-01";"T0 GC 332 3ºF";"S";"2017-12-01";"Apartamento";"2";"4";"0";;"Rua Rua Gonçalo Cristóvão, 332 3º F";"4000-266";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Host Wise Lda";"Arrendatário";"514142375";"Pessoa coletiva";"Portugal";;;"918963331";"Não"
"60312/AL";"2017-11-30";"THE BLUE HOUSE";"S";"2017-12-15";"Apartamento";"4";"8";"4";;"1ª Rua Rua António Cândido, 187 1º, 2º Porto";"4200-346";"Porto";"Paranhos";"Porto";"Porto";"Norte";"SE.BA, Unipessoal Lda.";"Comodatário";"514322306";"Pessoa coletiva";"Portugal";"221126126";;"913740310";"Não"
"60295/AL";"2017-11-30";"S. Domingos";"S";"2017-11-30";"Apartamento";"1";"2";"1";;"Largo Largo São Domingos, 101 4.º Esq";"4050-545";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"60293/AL";"2017-11-30";"Sá da Bandeira";"N";"2017-11-30";"Apartamento";"2";"4";"1";;"Rua Rua Sá da Bandeira, 383 3.º Esq";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tabela Sensaçao - Unipessoal Lda";"Proprietário";"513347178";"Pessoa coletiva";"Portugal";;;"968026605";"Não"
"60288/AL";"2017-11-30";"Metro Apartment";"N";"2017-11-30";"Apartamento";"5";"7";"3";;"Rua Rua Bonfim, 75 2.º";"4300-069";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60262/AL";"2017-11-30";"Antonio Moreira";"S";"2017-11-30";"Estabelecimento de hospedagem";"5";"6";"3";;"Rua Rua Santos Pousada, 389 2.º Hab2";"4000-486";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60251/AL";"2017-11-29";"PORTO CITY CENTER - TRINDADE";"N";"2017-12-01";"Apartamento";"3";"5";"1";;"Rua Rua Bonjardim, 832 - 1º Traseiras";"4000-120";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"PEDRO RAMADA, UNIPESSOAL LDA";"Comodatário";"515704342";"Pessoa coletiva";"Portugal";;;"911116881";"Não"
"60203/AL";"2017-11-28";"I LOFT PORTO";"N";"2017-12-01";"Estabelecimento de hospedagem";"14";"28";"9";;"2ª Rua da Picaria, 22";"4000-407";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Mutual Inspiration, Lda";"Usufrutuário";"513293973";"Pessoa coletiva";"Portugal";;;"918944141";"Sim"
"60199/AL";"2017-11-28";"City Center Apartment - Batalha 2";"S";"2017-11-30";"Apartamento";"2";"4";"1";;"1ª Rua Rua de Entreparedes, 62 1 L Porto";"4000-197";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Majestic Penguin, LDA";"Arrendatário";"514608641";"Pessoa coletiva";"Portugal";"255724012";;"931390798";"Não"
"60196/AL";"2017-11-28";"Sostoa";"S";"2017-11-28";"Apartamento";"1";"2";"0";;"Rua Rua Lapa, 39 1.º Frt";"4050-332";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60194/AL";"2017-11-28";"Casa da Liberdade";"S";"2017-12-01";"Apartamento";"2";"4";"2";;"Rua Rua Mártires da Liberdade, nº190, 1ºandar, sala 1.4";"4050-358";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ESTIMATIC, SOCIEDADE UNIPESSOAL, LDA";"Proprietário";"515086010";"Pessoa coletiva";"Portugal";"913341299";;"913341299";"Não"
"60187/AL";"2017-11-28";"Zelije";"N";"2017-11-29";"Apartamento";"2";"4";"0";;"Rua Rua Estêvão, 36 1 Esquerdo";"4000-200";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Zelije Capital Partners, Lda";"Proprietário";"513608397";"Pessoa coletiva";"Portugal";;;"919758404";"Não"
"60185/AL";"2017-11-28";"Zelije";"N";"2017-11-28";"Apartamento";"2";"4";"0";;"Rua Rua Estêvão, 36 1  Direito";"4000-200";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Zelije Capital Partners, Lda";"Proprietário";"513608397";"Pessoa coletiva";"Portugal";;;"919758404";"Não"
"60178/AL";"2017-11-28";"Serralves Duplex Apartments";"S";"2017-11-28";"Apartamento";"5";"6";"3";;"Rua Rua Raimundo de Macedo, 150 Hab 13";"4150-629";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60175/AL";"2017-11-28";"Isaura Maria da Silva Carvalho";"S";"2017-11-28";"Apartamento";"2";"4";"0";;"Rua Rua Santa Catarina, 489 1.º  Frt";"4000-441";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60168/AL";"2017-11-28";"Folding Screen";"S";"2021-02-11";"Apartamento";"1";"2";"0";;"Rua Rua Cedofeita, 560 2.º Frt Esq";"4050-175";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fantasy Domain, SA";"Cessionário";"516291742";"Pessoa coletiva";"Portugal";;;;"Não"
"60141/AL";"2017-11-27";"FarolFlat";"N";"2017-11-28";"Apartamento";"4";"6";"2";;"Rua Rua Senhora Luz, 182 1";"4150-693";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Flatville, Lda.";"Arrendatário";"514593032";"Pessoa coletiva";"Portugal";;;"916616994";"Não"
"60140/AL";"2017-11-27";"Figueiroa Oporto Coliseum";"N";"2017-12-01";"Apartamento";"2";"3";"1";;"Rua Rua Passos Manuel, 177 3º FT Porto";"4000-385";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Floating Stars, Lda";"Arrendatário";"513264957";"Pessoa coletiva";"Portugal";;;"969102175";"Não"
"60139/AL";"2017-11-27";"Figueiroa Oporto Coliseum";"N";"2017-12-01";"Apartamento";"2";"3";"1";;"Rua Rua Passos Manuel, 177 2 FT";"4000-385";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Floating Stars, Lda";"Arrendatário";"513264957";"Pessoa coletiva";"Portugal";;;"969102175";"Não"
"60138/AL";"2017-11-27";"Figueiroa Oporto Coliseum";"N";"2017-12-01";"Apartamento";"2";"3";"1";;"Rua Rua Passos Manuel, 177 1 FT";"4000-385";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Floating Stars, Lda";"Arrendatário";"513264957";"Pessoa coletiva";"Portugal";;;"969102175";"Não"
"60129/AL";"2017-11-27";"Cristiana";"N";"2017-11-27";"Apartamento";"4";"8";"4";;"Rua Rua Almada, 332 2";"4050-030";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"60123/AL";"2017-11-27";"Oporto Ceuta Residences - Residence 7";"N";"2017-11-29";"Apartamento";"2";"4";"1";;"Rua Rua Ceuta, 44 4.º Esq/Post.";"4050-189";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"We Do Living - Short Term Rental Management, Unip, Lda";"Arrendatário";"510289800";"Pessoa coletiva";"Portugal";;;"917555992";"Não"
"60119/AL";"2017-11-27";"Oporto Ceuta Residences - Residence 3";"N";"2017-11-29";"Apartamento";"4";"6";"2";;"Rua Rua Ceuta, 44 2.º Dto/Frente";"4050-189";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"We Do Living - Short Term Rental Management, Unip, Lda";"Arrendatário";"510289800";"Pessoa coletiva";"Portugal";;;;"Não"
"60117/AL";"2017-11-27";"The ARC 1.4";"S";"2017-11-27";"Apartamento";"1";"2";"0";;"Rua de São João , 48 Porto";"4050-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Extendtown - Gestão de Imóveis Lda";"Proprietário";"510994342";"Pessoa coletiva";"Portugal";"226160053";"226160054";"933984748";"Não"
"60110/AL";"2017-11-27";"Portraits in the Terrace";"S";"2017-11-27";"Apartamento";"2";"3";"1";;"Rua Rua João de Deus, 156 1.º  ESq";"4100-460";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
